"","logFC","logCPM","LR","PValue"
"SPU_023216",0.172946679118095,5.57417653205555,0.0349035892871701,0.851797826672717
"SPU_026051",0.418426744059822,8.93171038100088,0.627623555031464,0.42822835170624
"SPU_020457",-0.943829345550464,7.93269060194276,1.27096470165326,0.259585780530349
"SPU_025078",1.71131915737636,5.51991519864435,1.96143477622038,0.161359954833513
"SPU_005239",-0.313233865343228,6.38165947236385,0.0380990222318225,0.845244435682725
"SPU_000621",-3.71972025635146,6.95841155215718,10.252668925555,0.00136486991391463
"SPU_006840",0.553910474867184,8.54828589480126,0.761174629039417,0.382961175325891
"SPU_004863",0.00932924269952127,6.55942699899001,0.0110284064322883,0.916362938305117
"SPU_002688",0.799094495870738,7.95679777287643,1.19467627004659,0.274388322585896
"SPU_025099",1.182183691388,7.64832672108007,1.573872541499,0.209645516902637
"SPU_015835",-1.41182466518856,6.32357921857653,1.17026514175212,0.279346767722118
"SPU_019894",0.0817178404119469,9.41373441884235,0.029033713390195,0.8647012177338
"SPU_016515",-1.27884049875431,8.63981033592341,3.83999251930685,0.0500437445246379
"SPU_008974",0.210377627535109,9.93305545125148,0.221167013760753,0.638152147551086
"SPU_023151",0.329955002932641,9.585964999937,0.517791665035565,0.471785217996352
"SPU_012588",2.72925435571341,7.1831042440185,5.48363005765296,0.0191953564615853
"SPU_020088",-1.15974236592237,7.46757621839858,1.3846591242253,0.239309120488497
"SPU_028323",0.190189483983613,7.80303097600006,0.0405638488487376,0.840382148854954
"SPU_003841",0.490830583338489,8.53463289415212,0.643550670768664,0.422427964926205
"SPU_012339",2.21883295590868,5.01128020935848,3.30631922845761,0.0690139101393958
"SPU_006099",0.535183102084268,7.59346892833443,0.358424756744112,0.549382389414611
"SPU_016444",0.54924846132121,6.35755299910906,0.14902852362559,0.699465469823748
"SPU_022574",-0.898533327782018,7.01553852209604,0.958961535827447,0.327448656833508
"SPU_026003",-0.0651001622064529,9.01374349387341,0.0150248255878322,0.90244302245009
"SPU_022637",3.12463291457476,5.31615839609948,5.20670128954619,0.0224999853241045
"SPU_022905",-0.0373408360651774,10.0860460583747,0.00628338561485542,0.936819610048356
"SPU_024883",1.54723399399892,5.47734749047764,2.01050551524754,0.156213258804367
"SPU_028049",1.08095594197915,5.57257470568992,1.14047071360097,0.285552885345151
"SPU_028048",0.384484658196013,9.19465631382633,0.573985435126402,0.448679542681927
"SPU_026599",-0.306243331011339,6.131968610022,0.122409917606372,0.726435296296444
"SPU_028711",0.0045773239552517,6.59434227922884,6.24317860840051e-05,0.99369567748812
"SPU_014164",-0.0199632659975543,8.85470267691356,0.00110313228504921,0.973504384206504
"SPU_020533",-1.29002707686263,5.07609462389808,1.11278891037631,0.291476503871409
"SPU_008469",0.0352145430712253,7.2255523177991,0.00195284242273175,0.964752174569625
"SPU_019972",0.951063441003355,6.27892492742179,0.944298228393805,0.331174893256135
"SPU_008315",-2.54004582469952,6.77976858185197,9.01542823118694,0.00267710159586485
"SPU_013582",1.19501706373648,8.52432736981133,2.46814287129788,0.11617511797752
"SPU_016756",-0.0106026316335186,8.87383959335426,0.000520639311536897,0.981795831105436
"SPU_021100",-0.308650255435743,7.86580719383556,0.19511479016827,0.658693283763025
"SPU_001655",-0.916929762603529,6.61955252761441,0.845140802177358,0.357930625801257
"SPU_011549",1.0726706182808,8.11207281056317,2.33824757415554,0.126231488745797
"SPU_017624",-1.63699134352788,7.10004377454408,3.04544233240082,0.0809640567740369
"SPU_021671",-1.27296753394903,8.49300246548452,4.14761721427272,0.0416931553841715
"SPU_021229",0.103420941393325,9.01624830302875,0.0430407525199743,0.835648556482535
"SPU_006668",-0.69552768911548,5.83168937383974,0.444212730743107,0.505096126722066
"SPU_022042",-0.123196728653938,5.35623423795758,-8.52051528665171e-10,1
"SPU_028863",0.159913284892457,6.044850423052,0.0306151910330961,0.861101656813753
"SPU_005055",0.565180818928041,7.62831689381441,0.488494811167474,0.484599504037302
"SPU_028003",0.0987068868461873,7.47214204736416,0.0166234813977297,0.897411391903554
"SPU_022354",0.257004693024812,7.59287541523802,0.138909641525088,0.709367391100645
"SPU_023789",-0.104628180155332,7.50004440338936,0.00180665093071042,0.966096351870848
"SPU_012170",0.0421765709865862,7.52055639527321,0.00229821565892507,0.961764292883831
"SPU_016684",0.0561373784973715,9.69601469245764,0.0136350739800299,0.907042856871919
"SPU_000545",0.642505612539391,5.77249271635935,0.352081718989805,0.552937078435563
"SPU_021637",0.0208330180102845,10.2072106271538,0.00242777665368976,0.960702155757664
"SPU_021638",0.89828096968734,5.32603455041304,0.65062419852508,0.419889600684504
"SPU_018402",-0.196608492918455,6.84056193695072,0.0444725002160471,0.832976977747896
"SPU_018403",-3.10378233775376,6.08870828833023,5.63993192065817,0.0175558887913622
"SPU_018462",-0.301620675675269,7.09259959743455,0.0904922375392125,0.763552307795379
"SPU_024576",-0.162333208859033,6.9387683660755,0.0225624323553379,0.880600543066688
"SPU_000459",0.263960150876691,8.49238936814491,0.193580083747094,0.659953499574178
"SPU_004922",-0.133826097335143,9.21800111805365,0.0660879392983524,0.797120300192507
