geneid,logFC
SPU_011679,-0.041426277
SPU_013413,-0.283907677
SPU_026696,-0.082857169
SPU_0266963,0.299964441
SPU_016082.b,-0.285034654
SPU_002429,-0.784905495
SPU_023311,-0.328588789
SPU_028463,0.200075011
SPU_022014,-3.351871028
SPU_014667,-0.000823813
SPU_010272,-2.722936155
SPU_004161,-2.578803662
SPU_0041604,-0.012467634
SPU_010686,1.004532583
SPU_002981,0.366081906
SPU_0278907,-0.723584963
SPU_026025,-0.138179409
SPU_004785,0.217215485
SPU_004786,-0.686201163
SPU_005702,-1.047448502
SPU_005312,0.256179286
SPU_0057024,0.381857229
SPU_0057023,-0.400852888
SPU_0057022,-0.501477745
SPU_022749,-0.94003422
SPU_027915,-0.505818508
SPU_006186,-1.144519664
SPU_018475,-0.29079762
SPU_0053600,-0.075078316
SPU_005361,1.039783573
SPU_0053604,0.697695421
SPU_005359,0.601870653
SPU_0053602,0.231456712
SPU_005358,0.07600694
SPU_0053601,-0.393807433
SPU_008837,-1.991265066
SPU_0156531,1.213354303
SPU_023978,0.147008949
SPU_0092560,0.824421626
SPU_0226369,-0.758114834
SPU_017644,-0.37739828
SPU_0176445,0.691727727
SPU_012959,-1.118131263
SPU_009256,-0.00200801
SPU_026892,-0.183230228
SPU_0183534,0.262907248
SPU_022560,-0.131497394
SPU_014373,1.00441064
SPU_0183532,0.533313507
SPU_018353,-0.198471273
SPU_008305,-1.752976629
SPU_027740,-0.136882305
SPU_010904,0.15000889
SPU_016860,-0.004551689
SPU_027877,0.109274847
SPU_004658,-0.580220347
SPU_028687,0.455708306
SPU_020788,-0.844041781
SPU_006541,-0.067847709
SPU_030150,-1.665823718
SPU_019096,0.44279763
SPU_019095,-1.726836261
SPU_001419,-0.512205036
SPU_020101,0.057588738
SPU_005457,-1.651242304
SPU_0176011,1.468260058
SPU_017601,-0.070298187
SPU_008961,3.189856894
SPU_003516,0.968008375
SPU_021713,-0.268775734
SPU_003555,2.834731568
SPU_020310,0.241657858
SPU_027884,-0.507726059
SPU_002757,-0.640710611
SPU_010791,0.487723394
SPU_001498,-0.322357689
SPU_019508,-0.399356891
SPU_027647,-0.051706198
SPU_001496,-2.722681862
SPU_018049,-0.20490598
SPU_007665,-2.592466202
SPU_018348,1.253751774
SPU_0183481,-0.733749703
SPU_030195,-0.119662531
SPU_020282,1.705386482
SPU_022904,2.056614281
SPU_0229044,1.989221767
SPU_0202820,-1.750817263
SPU_0202821,-0.142954758
SPU_002246,0.365020653
SPU_024941,-0.080489163
SPU_017673,-1.593357986
SPU_005408,0.107761069
SPU_0022461,0.719095916
SPU_0022465,-0.001802181
SPU_012507,0.448691104
SPU_023496,-1.13864417
SPU_002941,0.336275888
SPU_014734,2.089760127
SPU_027025,-0.11051753
SPU_017441,-0.578540225
SPU_000070,0.134613702
SPU_0000702,1.02109766
SPU_0236867,0.186615182
SPU_012745,-2.381131411
SPU_000067,-0.889122982
SPU_007948,-0.31440407
SPU_025569,-0.861012323
SPU_009789,-0.066204201
SPU_013535,-0.025951819
SPU_018777,0.32368177
SPU_022168,-0.870210872
SPU_018775,-0.319661783
SPU_027561,-0.347494096
SPU_001856,-0.132458166
SPU_0018591,-1.828251666
SPU_001315,0.439834011
SPU_026245,-0.420269107
SPU_026244,0.145202843
SPU_023427,-0.220814642
SPU_023426,1.813913861
SPU_022847,-0.118495592
SPU_0228472,-0.360134861
SPU_0228470,-0.262121227
SPU_028055,-0.183048
SPU_014948,-0.358759034
SPU_0149481,-1.003972599
SPU_014947,-0.074992547
SPU_002380,0.388443522
SPU_011760,1.275160587
SPU_019694,-0.116638673
SPU_012973,0.510687938
SPU_010235,-0.191868964
SPU_002124,-0.7313694
SPU_014339,0.365785144
SPU_022580,1.31552597
SPU_0239431,0.398079937
SPU_0225801,0.015160914
SPU_023943,0.744455018
SPU_022793,0.730180466
SPU_019443,-0.298408653
SPU_009352,-0.91730031
SPU_009353,0.408517341
SPU_018683,2.082101585
SPU_021194,-0.119025156
SPU_030124,-1.680325409
SPU_0212590,-0.042428511
SPU_021259,-0.713667925
SPU_021258,-0.395545493
SPU_003814,0.133042542
SPU_003010,0.454177245
SPU_020217,0.669138335
SPU_013190,0.563768313
SPU_023373,-0.777732579
SPU_012914,0.939131447
SPU_013231,-0.260187247
SPU_001285,-0.483014135
SPU_001288,-2.27506606
SPU_012910,-0.538847822
SPU_026101,-0.256266761
SPU_0109545,-0.283236066
SPU_009476,1.029044725
SPU_009475,-0.331272452
SPU_0235968,-0.568867877
SPU_0235992,0.175562324
SPU_0235990,-1.228617671
SPU_0235997,-0.748510287
SPU_002834,0.076463813
SPU_001168,-0.00832927
SPU_010501,-1.300818948
SPU_006735,-1.970667685
SPU_015678,0.041509863
SPU_022258,-0.800826114
SPU_0027793,1.782818118
SPU_0027786,0.104840346
SPU_0156781,0.68413704
SPU_0156782,-0.491573336
SPU_011445,-0.574425111
SPU_001058,0.737939635
SPU_000541,0.104391419
SPU_015281,1.285922181
SPU_015282,-0.165614454
SPU_022404,-0.074959281
SPU_020547,-0.71885652
SPU_013046,0.307016913
SPU_013048,0.059575843
SPU_006090,0.186564559
SPU_021196,-1.272024794
SPU_005917,1.629293049
SPU_019790,-0.086457208
SPU_0261997,-0.184600535
SPU_026203,0.078981723
SPU_026205,1.664391522
SPU_026202,0.869189504
SPU_028253,-1.846647835
SPU_006292,-0.133570582
SPU_012712,-0.703154527
SPU_007881,-1.653483267
SPU_012711,0.121902233
SPU_008034,0.033735668
SPU_0080343,1.355678085
SPU_0080345,0.39712699
SPU_006083,0.517212214
SPU_010615,0.294291687
SPU_006219,-0.856104264
SPU_0062191,0.175121984
SPU_000514,-0.27864859
SPU_020264,-0.702602584
SPU_020265,0.241037459
SPU_0101631,2.31724941
SPU_008356,-0.336157186
SPU_011019,2.156803935
SPU_006424,1.567461276
SPU_024191,-0.094593991
SPU_027196,-0.173688134
SPU_027198,0.456649011
SPU_001237,0.142607677
SPU_027197,0.022393692
SPU_024913,-0.165956936
SPU_027682,2.777264818
SPU_006663,0.463448259
SPU_0047582,0.279443599
SPU_004758,-0.193750636
SPU_017337,0.087603298
SPU_016091,2.452762977
SPU_019391,-0.19113879
SPU_0278980,-1.62578494
SPU_027898,0.5228283
SPU_017418,0.51211282
SPU_027899,-0.02695208
SPU_006687,-0.374128956
SPU_012451,0.272310564
SPU_020420,0.293544478
SPU_025142,1.371841316
SPU_020717,-0.039311226
SPU_011177,-0.439967838
SPU_011176,-1.842036468
SPU_023997,1.445566159
SPU_008317,2.840360412
SPU_020211,-0.064648347
SPU_028108,-0.294404871
SPU_006818,0.182676625
SPU_004233,2.475903651
SPU_026663,-0.337693977
SPU_014775,0.448004495
SPU_014769,1.267171151
SPU_0147770,-0.061569586
SPU_0147772,-1.004543368
SPU_0147775,-1.397130225
SPU_014774,0.047597842
SPU_024202,-1.500562038
SPU_009975,0.297386407
SPU_015132,1.786680774
SPU_026131,-0.032199313
SPU_009061,-2.857915038
SPU_016034,0.742957642
SPU_013177,0.2654069
SPU_009438,0.724940069
SPU_009436,-1.024606005
SPU_027774,0.369261215
SPU_004345,0.096155052
SPU_014258,-0.308787213
SPU_020578,0.14176033
SPU_023614,-0.731246191
SPU_013927,0.473681203
SPU_0257592,0.861703905
SPU_023412,-0.062595051
SPU_0078701,-2.719821522
SPU_017126,-0.541124237
SPU_027011,-0.508749425
SPU_027010,-1.449982242
SPU_027661,2.693393125
SPU_028409,-0.08780502
SPU_024826,-0.671423331
SPU_015215,0.469223342
SPU_014818,1.294000232
SPU_020782,-0.832523934
SPU_023492,-0.397761804
SPU_018707,-0.180009939
SPU_025750,1.683471027
SPU_026083,-0.114829304
SPU_021171,-0.029338453
SPU_006272,0.481142791
SPU_001702,0.501820981
SPU_004468,0.663978138
SPU_023969,0.662238609
SPU_016527,0.713515935
SPU_014254,0.877199009
SPU_001322,1.362734571
SPU_002191,0.647394596
SPU_011956,-0.070923709
SPU_005001,0.944326769
SPU_0233201,-0.413764023
SPU_003033,0.207314741
SPU_018459,-1.202287443
SPU_017896,-0.76310487
SPU_012106,0.220908881
SPU_004100,0.184869782
SPU_004101,0.368695832
SPU_022339,-0.631947634
SPU_015948,0.553366392
SPU_014653,-1.113089505
SPU_019105,-0.039047435
SPU_011618,0.497884599
SPU_011619,-0.092402893
SPU_016751,-0.813737422
SPU_026379,-0.059856946
SPU_024059,-0.174841382
SPU_0011546,-1.572174961
SPU_001154,0.069270787
SPU_024060,0.434107072
SPU_024058,-0.573899031
SPU_027369,0.075157366
SPU_0273708,0.797545689
SPU_0165850,0.285132753
SPU_016585,-0.09437267
SPU_018744,0.51637084
SPU_011266,1.136371425
SPU_028100,-1.048276714
SPU_028098,0.049040104
SPU_0280970,0.781034308
SPU_028097,-1.005986867
SPU_010213,0.061662349
SPU_0020803,0.00081889
SPU_0020808,0.940030312
SPU_0020809,-0.928735004
SPU_001807,0.277830816
SPU_002080,-0.194413862
SPU_0020805,1.00152878
SPU_002081,0.462459792
SPU_017502,0.95971744
SPU_017503,0.545550318
SPU_019793,-0.344399092
SPU_026815,-0.792505219
SPU_012117,0.023032431
SPU_003934,0.073402099
SPU_001735,4.407839633
SPU_022923,-0.653802635
SPU_022922,0.257438699
SPU_018221,0.685827902
SPU_020868,0.143228938
SPU_005556,0.374439579
SPU_004726,-0.169414287
SPU_020867,-0.663225149
SPU_021857,0.073748601
SPU_023052,0.569159151
SPU_021858,0.293665155
SPU_028588,2.480783932
SPU_013453,-0.359825848
SPU_024466,-0.192127339
SPU_013667,0.213839974
SPU_019051,1.491676017
SPU_028190,0.663022032
SPU_001480,-1.245084115
SPU_001479,0.214791032
SPU_007072,-0.396823512
SPU_009930,2.495253586
SPU_003063,-0.427104805
SPU_005944,-0.124008253
SPU_001562,0.360584407
SPU_021040,-1.050703507
SPU_002628,-0.063665457
SPU_013785,1.624295083
SPU_013786,0.624953348
SPU_0137863,0.189132965
SPU_0137864,-0.861358846
SPU_002629,0.17403094
SPU_021096,0.092226015
SPU_023570,1.614602252
SPU_008603,-0.452788172
SPU_023568,-0.02153625
SPU_016150,4.580788613
SPU_014439,0.029338015
SPU_006646,-0.558589597
SPU_021869,-0.704728898
SPU_003948,0.579216183
SPU_021794,0.193158918
SPU_000025,-0.339260902
SPU_027631,0.696703134
SPU_023259,0.521222724
SPU_023261,-0.016533646
SPU_023263,0.253214291
SPU_023262,0.47912324
SPU_026146,0.118159249
SPU_026147,-0.518991039
SPU_018659,-0.433865005
SPU_011888,0.330759987
SPU_018627,-0.075242873
SPU_016209,-1.064320684
SPU_015756,-0.045000275
SPU_021912,0.381381161
SPU_006193,-0.118144904
SPU_0234772,0.824034247
SPU_010296,0.141076043
SPU_026156,-0.569171509
SPU_0261579,-0.584940761
SPU_0032492,-0.05542245
SPU_0163721,-2.148657714
SPU_016372,-0.382687022
SPU_000021,-0.072101782
SPU_016713,-1.547305193
SPU_0188535,-0.167476877
SPU_008218,-1.702898043
SPU_018850,0.403483908
SPU_0188532,0.154522458
SPU_018853,0.042411381
SPU_008242,0.309374945
SPU_020157,0.230927307
SPU_0082416,0.360876766
SPU_0082415,0.945560037
SPU_008241,-0.311823271
SPU_0247649,-0.762243908
SPU_024765,2.35987505
SPU_013019,-0.236723443
SPU_009931,-0.284548365
SPU_015482,-0.034883942
SPU_017258,-0.400024468
SPU_017257,-1.386036231
SPU_015464,0.261054763
SPU_025179,0.604470806
SPU_005285,-0.327188224
SPU_021791,0.37894446
SPU_009119,0.05331478
SPU_016928,-0.042444687
SPU_008005,0.614548039
SPU_004646,0.184795765
SPU_0302366,-0.477718288
SPU_0046477,1.26676525
SPU_0302360,0.216233036
SPU_0302361,0.329755144
SPU_0302363,1.594988256
SPU_008655,-0.022113896
SPU_012414,-0.311687632
SPU_007938,0.816890297
SPU_026751,0.492129958
SPU_023985,1.498759639
SPU_009727,-0.08124012
SPU_025178,-1.505523624
SPU_002058,-0.12957047
SPU_010043,-0.33557072
SPU_020540,0.127080362
SPU_001269,0.996851851
SPU_008390,-0.031140663
SPU_0218131,1.360125631
SPU_021813,-0.198808043
SPU_021812,0.457579371
SPU_027888,-0.972675368
SPU_027889,-1.165947604
SPU_0061622,-0.449594877
SPU_000491,-1.069870882
SPU_001751,0.176732661
SPU_010086,1.043742839
SPU_005892,-0.121027243
SPU_007554,-0.904795839
SPU_023524,0.082500696
SPU_015695,2.474974892
SPU_016085,0.24530789
SPU_021808,-0.254381722
SPU_0160850,0.243423315
SPU_006973,0.329832036
SPU_020281,-0.42146839
SPU_025100,0.492321107
SPU_002202,0.420381769
SPU_002203,0.400657626
SPU_009458,-1.936988172
SPU_019440,0.360904573
SPU_0194406,0.508699468
SPU_023184,0.305193524
SPU_000176,-0.124377427
SPU_026005,0.893016065
SPU_024362,0.346543371
SPU_020080,-0.27760999
SPU_023226,0.992512769
SPU_001166,-0.373469972
SPU_006732,-0.143521302
SPU_006731,-0.248988332
SPU_013362,4.256991395
SPU_010682,-1.404672188
SPU_012848,-0.563843895
SPU_001903,0.074174809
SPU_012975,2.270991328
SPU_020095,0.219950299
SPU_020093,-0.01849077
SPU_019898,2.579024639
SPU_009307,0.025598047
SPU_020820,0.450580928
SPU_014292,1.035389397
SPU_022362,0.21116773
SPU_000583,0.011480694
SPU_000584,0.498011977
SPU_007416,0.255589496
SPU_007750,-1.04040694
SPU_009041,0.084337987
SPU_011181,0.482072686
SPU_012362,0.289878588
SPU_022656,0.241688828
SPU_009603,0.235994329
SPU_009605,-1.413622188
SPU_022707,-2.065895323
SPU_012898,-0.121476148
SPU_005102,0.418084753
SPU_005103,0.023480513
SPU_022584,0.017667944
SPU_010238,1.451628392
SPU_011953,-1.058157747
SPU_004714,0.16766965
SPU_0284701,0.295194735
SPU_028470,1.164852738
SPU_028865,-0.547536005
SPU_000873,0.91784947
SPU_012792,-2.711642715
SPU_012793,-0.769303256
SPU_0127930,-0.245800265
SPU_0127931,-0.940788651
SPU_009508,2.285674526
SPU_009510,-0.401683749
SPU_016094,1.322986283
SPU_007526,0.326180166
SPU_005483,-0.01047072
SPU_006380,2.05662182
SPU_024200,0.648482946
SPU_025681,-0.344150819
SPU_007447,0.20241171
SPU_012178,-0.17206595
SPU_0066021,0.158059472
SPU_020767,3.085959196
SPU_011421,-0.238651716
SPU_009423,0.689301221
SPU_001424,2.142520784
SPU_007548,0.324980666
SPU_008377,0.118307748
SPU_0083770,0.3441278
SPU_013067,-0.551199142
SPU_018212,0.024676328
SPU_002700,0.232158827
SPU_022537,0.7387861
SPU_026931,0.271906648
SPU_013242,0.698199213
SPU_016363,0.49333529
SPU_009654,0.642890599
SPU_008709,-0.296193115
SPU_008991,0.377546382
SPU_005028,1.251604276
SPU_0128694,2.601109255
SPU_0128690,-0.3247939
SPU_0128693,0.343177005
SPU_0128699,2.635213286
SPU_025210,1.989349914
SPU_008842,0.933323806
SPU_008992,0.126890722
SPU_007251,-0.752317706
SPU_015224,0.309955332
SPU_023966,-0.104202245
SPU_008640,-0.154002278
SPU_007252,-0.175761174
SPU_019301,0.616185407
SPU_019300,0.277147928
SPU_019299,0.147494893
SPU_016957,1.724221628
SPU_001634,0.733613331
SPU_016956,-1.257253882
SPU_001633,-3.260581793
SPU_015331,-0.035023269
SPU_009951,-1.265229485
SPU_026553,-0.858753909
SPU_012852,-1.213339848
SPU_012853,0.571390591
SPU_007806,0.224811399
SPU_007904,0.129000128
SPU_004428,-0.251005008
SPU_015581,0.426246717
SPU_012354,0.191486219
SPU_0254337,-2.595750887
SPU_013978,-2.95916969
SPU_003628,0.171195
SPU_004314,0.658229128
SPU_027448,0.440134393
SPU_027279,0.240924952
SPU_0223022,1.078526741
SPU_0223021,-1.374978224
SPU_0223020,1.077601429
SPU_022303,0.378075202
SPU_015771,-0.472728155
SPU_001922,0.819963953
SPU_017633,0.122082313
SPU_0176343,0.145174877
SPU_017635,0.668612404
SPU_017636,-0.354069495
SPU_017637,0.387224707
SPU_017638,0.301252994
SPU_020471,0.648214307
SPU_012495,1.295333999
SPU_028400,0.36733503
SPU_006138,-1.076182675
SPU_017678,-0.573142211
SPU_013491,0.721992
SPU_012650,0.824275475
SPU_002155,-0.14886883
SPU_020659,0.510776183
SPU_014360,-0.034601014
SPU_014382,0.801908539
SPU_002269,0.362968162
SPU_002270,-0.011314095
SPU_0269823,0.040042631
SPU_0269820,0.444248057
SPU_007708,0.018957653
SPU_020618,-0.111946932
SPU_012605,-0.990154924
SPU_016160,-0.959735074
SPU_012949,-1.712940768
SPU_016413,-0.518599825
SPU_011094,0.016432007
SPU_007911,-0.160411492
SPU_016052,-0.297482776
SPU_002753,-0.317935717
SPU_014370,-0.410806527
SPU_0214985,-0.508242853
SPU_000028,0.178654095
SPU_016504,0.763719727
SPU_0178610,-0.050368986
SPU_017861,0.57624303
SPU_016503,-0.166513145
SPU_022248,0.288254767
SPU_0199445,-1.87927721
SPU_027332,-0.15539817
SPU_030060,0.253585401
SPU_024314,2.479340606
SPU_017320,0.243372824
SPU_025229,-0.119041668
SPU_0021103,-1.099742438
SPU_002110,0.658730659
SPU_0049886,0.103738905
SPU_004988,0.451034563
SPU_013984,0.65751878
SPU_004989,-0.257451981
SPU_0049887,1.406759331
SPU_004878,0.239668263
SPU_004879,1.826663539
SPU_007089,-3.43726276
SPU_0282941,0.07703273
SPU_022943,-0.37130211
SPU_004560,-0.700024984
SPU_013183,0.128258065
SPU_021331,-1.596533062
SPU_014045,0.219784057
SPU_0208081,4.740251429
SPU_012843,-0.283086745
SPU_028444,0.186834768
SPU_001165,0.353541371
SPU_012123,-0.460858504
SPU_022759,0.030746525
SPU_020201,0.28206177
SPU_015991,-0.25624184
SPU_001599,0.065571983
SPU_018795,-0.207709466
SPU_022215,-2.954870831
SPU_005515,0.488219904
SPU_019993,-0.346380297
SPU_007858,-1.450362882
SPU_007857,-0.251482566
SPU_002048,-4.347280469
SPU_002047,2.770980553
SPU_0102851,-1.314943084
SPU_003443,0.260441704
SPU_000166,-3.237299704
SPU_028846,0.907617109
SPU_009114,-0.73813404
SPU_024227,0.226615427
SPU_011485,0.245229202
SPU_010338,0.701614587
SPU_025654,-0.213638967
SPU_013437,-0.414387391
SPU_009873,-0.605042405
SPU_014656,-0.026829483
SPU_0146555,1.008531617
SPU_019076,0.163449534
SPU_019806,-1.413395433
SPU_022351,3.696561643
SPU_018021,-0.991025636
SPU_008563,2.544593518
SPU_0206091,0.434306214
SPU_020608,0.972858778
SPU_027789,0.973116486
SPU_012193,0.352550529
SPU_021878,0.742748792
SPU_004532,1.36246061
SPU_019510,-0.830858538
SPU_008811,0.2027219
SPU_001898,0.760279729
SPU_022491,0.263253883
SPU_0053171,-1.649110309
SPU_0302322,-2.595409569
SPU_004828,0.957226473
SPU_027207,0.173591351
SPU_011776,3.068337084
SPU_010736,-0.027592683
SPU_0107370,-1.556295481
SPU_003237,-1.795228681
SPU_006574,0.085421979
SPU_013440,0.616999181
SPU_010230,-0.330267452
SPU_0100674,0.337860901
SPU_005972,-0.167257803
SPU_0203065,-0.960174225
SPU_006637,0.148666086
SPU_010067,0.304978731
SPU_0169101,1.284790505
SPU_016911,0.530970427
SPU_023649,-0.565231062
SPU_000043,-0.639497908
SPU_025860,-0.078467767
SPU_008821,-1.403232589
SPU_019326,-1.755066256
SPU_010096,-0.493508776
SPU_0199313,0.275621498
SPU_019931,0.176711593
SPU_0034180,-0.031182969
SPU_018766,0.144544963
SPU_015964,0.415617025
SPU_0034166,-0.220305384
SPU_0034167,-0.986492861
SPU_0034168,0.807668872
SPU_003420,-0.318464686
SPU_003418,0.278235986
SPU_016508,-1.298542347
SPU_000750,-0.108135348
SPU_015122,-0.053632266
SPU_024188,0.047967901
SPU_011106,0.282271502
SPU_016762,0.277752305
SPU_008370,0.799745608
SPU_0288332,-2.93165347
SPU_028833,-0.571708437
SPU_011101,-0.315550977
SPU_011102,-0.467922663
SPU_014901,-1.146882082
SPU_018397,-0.086693588
SPU_013673,-0.246563847
SPU_020851,1.245026726
SPU_0183970,1.12141309
SPU_0267231,1.033427485
SPU_0267230,0.878492275
SPU_017961,0.119214831
SPU_021391,-0.086579296
SPU_021393,0.230270962
SPU_027532,-0.467608754
SPU_016428,0.260826009
SPU_021809,0.191005829
SPU_015458,-1.559830783
SPU_020762,1.244534033
SPU_007523,0.200399928
SPU_007522,-0.127318127
SPU_018636,0.139429871
SPU_018635,-0.594080951
SPU_025443,1.252303307
SPU_0115275,-0.130675794
SPU_015587,0.969871476
SPU_021822,0.548107665
SPU_023443,0.875526607
SPU_028931,1.084142356
SPU_0234438,-1.543753664
SPU_028704,1.285202337
SPU_008875,0.798036448
SPU_008876,2.581137515
SPU_008748,0.210985511
SPU_009062,0.187636397
SPU_006499,-0.171207265
SPU_006501,0.559263341
SPU_018153,1.822527931
SPU_028092,-0.015251558
SPU_028091,0.860019565
SPU_022450,0.829481945
SPU_022548,2.682592739
SPU_022550,0.28561643
SPU_020107,-0.053818612
SPU_009124,-0.149445941
SPU_009123,-0.517886098
SPU_020105,-0.284791803
SPU_025073,-0.271292516
SPU_007543,0.078991362
SPU_0209052,0.319628537
SPU_020905,0.940602283
SPU_0209051,1.141909822
SPU_028189,0.284001558
SPU_021036,0.01342817
SPU_004535,0.116892802
SPU_009507,-0.36377941
SPU_001444,-2.879291925
SPU_018761,0.37351979
SPU_020293,-1.249146148
SPU_002615,-3.314933502
SPU_0026130,0.670925653
SPU_0026153,0.713903559
SPU_0026151,0.128857869
SPU_025545,0.431850734
SPU_012646,-0.111577066
SPU_006738,0.289016048
SPU_013945,0.395172334
SPU_023440,-0.488215513
SPU_021819,-0.37006685
SPU_0181362,3.066628973
SPU_015923,-1.784209933
SPU_015924,-0.211080613
SPU_006016,0.047287326
SPU_017249,0.165720089
SPU_013618,-0.717845674
SPU_002086,0.032853009
SPU_013486,-2.162886399
SPU_003715,0.124409457
SPU_027935,0.042834197
SPU_030082,-0.968191222
SPU_012244,-1.197619122
SPU_015031,0.769857344
SPU_025524,0.254395662
SPU_014489,-1.470005309
SPU_022682,-0.107403556
SPU_014907,-0.40818626
SPU_014488,-0.69619069
SPU_006075,0.930216518
SPU_008019,-0.00712793
SPU_020632,0.330619759
SPU_025195,0.275556439
SPU_015270,-0.525388859
SPU_020647,-0.054055427
SPU_007335,-0.322868197
SPU_007334,1.318870705
SPU_012694,0.671137656
SPU_0107761,-0.29261402
SPU_0107760,0.437757859
SPU_010776,0.399857099
SPU_013392,0.730471722
SPU_016270,0.124835377
SPU_001305,-0.953801663
SPU_012148,-0.407610268
SPU_025595,-0.773029414
SPU_003141,-0.873244079
SPU_012147,-0.405852978
SPU_024026,-0.087250695
SPU_026811,0.479835676
SPU_026315,0.350503254
SPU_009142,0.539728696
SPU_0174190,-1.297332284
SPU_0174199,0.157001881
SPU_0174198,3.606421287
SPU_0174197,-0.513802108
SPU_0174196,0.065405985
SPU_003671,-1.135180009
SPU_0174195,1.321081741
SPU_0174193,0.083873937
SPU_015573,-0.285093516
SPU_0246237,-2.315367575
SPU_0246238,-3.296439485
SPU_007980,-0.292323201
SPU_001846,0.794572455
SPU_008145,0.086856383
SPU_005871,-0.009577795
SPU_017960,-0.661229008
SPU_0214650,0.798218665
SPU_021465,0.550603398
SPU_011675,0.796564691
SPU_030197,1.078049651
SPU_030188,0.329308234
SPU_030198,0.413416289
SPU_030192,-0.123072138
SPU_008491,0.764729329
SPU_012447,0.035452037
SPU_004799,0.571446086
SPU_025835,-0.323909675
SPU_025106,0.375856567
SPU_012165,0.623684802
SPU_004129,0.858090005
SPU_005727,0.370285962
SPU_005729,0.48410773
SPU_005730,0.262767565
SPU_008719,0.007375697
SPU_008717,-0.977612167
SPU_009288,0.094701571
SPU_0157680,1.483386707
SPU_027702,0.232343371
SPU_009135,-1.937024425
SPU_0179043,0.652240584
SPU_0179041,-1.743318999
SPU_004007,0.046340106
SPU_004002,0.02951742
SPU_0148823,-0.287211667
SPU_0148822,0.520084385
SPU_000667,-1.805380075
SPU_000668,-0.046496689
SPU_000669,-0.347310288
SPU_0050091,-1.437000076
SPU_014885,-0.909825516
SPU_014884,-0.235605595
SPU_014888,1.232118201
SPU_007448,0.963365643
SPU_0226142,-2.69594798
SPU_023589,-1.53512858
SPU_012194,-0.24098199
SPU_006523,0.850720812
SPU_0251940,0.456889758
SPU_009222,-0.511843406
SPU_025194,0.078352921
SPU_000790,0.741189171
SPU_011351,0.940144515
SPU_011352,0.688443704
SPU_006392,-0.176198445
SPU_0229825,-0.843866716
SPU_000791,-1.884757501
SPU_003664,-1.425197031
SPU_024373,0.497464854
SPU_006876,-1.815820269
SPU_028316,1.863122508
SPU_019399,-0.562505229
SPU_010206,-1.275605263
SPU_023705,0.30271398
SPU_013650,-1.048834033
SPU_007643,0.380038514
SPU_003744,0.220942
SPU_010052,1.657270472
SPU_002423,0.285232205
SPU_028681,0.466947774
SPU_018734,0.08148974
SPU_010684,0.045462349
SPU_020354,-0.044925555
SPU_018728,-0.112901812
SPU_009843,0.113327656
SPU_027071,-0.977417194
SPU_019123,-0.31373508
SPU_0198030,-0.783592038
SPU_006022,0.132535916
SPU_010124,0.911258909
SPU_017096,0.625561161
SPU_003551,-0.588420003
SPU_026822,0.099857877
SPU_026551,-0.086687506
SPU_026550,-0.314287371
SPU_019613,0.375614879
SPU_0265491,-0.190678128
SPU_016660,0.24398771
SPU_019957,-0.317352911
SPU_022666,0.127387437
SPU_028044,-0.038334343
SPU_028046,-0.882692244
SPU_003384,0.225645829
SPU_017552,-2.950891512
SPU_025048,-0.023329283
SPU_007186,-0.753202367
SPU_007185,-0.0858204
SPU_012348,0.904570423
SPU_002962,-0.091037849
SPU_002961,0.811523781
SPU_002964,-0.552678739
SPU_025167,1.003498745
SPU_0251671,0.649101555
SPU_0251672,2.712649244
SPU_014534,0.135357521
SPU_005003,3.877207888
SPU_027409,-0.285779388
SPU_022739,-0.219253412
SPU_022738,0.068847433
SPU_008574,3.061404168
SPU_0114992,1.013894382
SPU_019713,-0.256342777
SPU_019709,0.580495085
SPU_019712,-3.388132849
SPU_006756,-2.598044968
SPU_018456,-0.689446788
SPU_022175,-0.165785549
SPU_0221750,0.007816259
SPU_021304,-1.121586331
SPU_012282,0.951807254
SPU_001283,-0.116314636
SPU_000175,-0.819389589
SPU_004400,-1.964402195
SPU_008176,-0.159099273
SPU_012275,-0.510794678
SPU_000061,1.085085666
SPU_016122,0.090902781
SPU_011976,-0.438140142
SPU_002869,0.17409423
SPU_028757,-0.798978458
SPU_007159,-0.461067277
SPU_0121211,-0.916475988
SPU_006487,0.895113678
SPU_000806,1.678541991
SPU_021297,-0.124393396
SPU_0154371,0.418024721
SPU_013589,0.291768275
SPU_000372,-0.417346405
SPU_017942,-0.264225171
SPU_001572,1.887960827
SPU_011334,-0.413708012
SPU_0113343,0.379330778
SPU_0113346,1.380733381
SPU_0113349,0.741867086
SPU_027480,1.097382654
SPU_017385,-0.094099899
SPU_0167481,-0.292722945
SPU_010617,-0.075800898
SPU_009895,0.426104669
SPU_024135,0.247462301
SPU_0241353,1.004142912
SPU_0241354,0.108785638
SPU_017007,1.154400369
SPU_0016062,0.765465962
SPU_024136,0.808136569
SPU_0111501,1.243919221
SPU_010367,-0.708318642
SPU_018218,1.206567505
SPU_025259,-0.034255523
SPU_026405,-0.210128201
SPU_026411,-1.262939214
SPU_009319,-0.294795134
SPU_017018,-0.006844224
SPU_014680,-0.769745893
SPU_024376,-0.089687864
SPU_014817,-0.148280648
SPU_014256,-1.043336544
SPU_020410,0.497279982
SPU_019159,-1.285374322
SPU_019160,-1.281454582
SPU_010279,0.469196987
SPU_010592,0.392264607
SPU_010281,-0.274119608
SPU_005187,-0.338855758
SPU_010280,-0.142220031
SPU_0102803,-0.622808905
