geneid,neglogpval
SPU_02664991,0.108339383
SPU_02664993,0
SPU_02664994,2.424429511
SPU_011471,0.148731376
SPU_022642,7.829439483
SPU_027870,0.6555681
SPU_016747,1.18953897
SPU_016745,0.523584331
SPU_005884,2.234983397
SPU_009519,4.47580283
SPU_003704,1.873324108
SPU_022441,2.581533161
SPU_016746,1.982122168
SPU_011914,0.0598761
SPU_0119131,2.082469788
SPU_011913,2.787721715
SPU_011912,0.563739051
SPU_009520,2.044595434
SPU_015958,4.968232598
SPU_028518,0.513357029
SPU_014602,1.088084262
SPU_005420,0.514281488
SPU_005421,1.588406847
SPU_015413,1.020206009
SPU_0000415,0.820937584
SPU_003569,4.17233922
SPU_021867,1.694390581
SPU_015765,0.447350472
SPU_004887,1.906628879
SPU_026408,1.282187519
SPU_0157650,0.126099834
SPU_026409,0.015289897
SPU_028803,5.12468941
SPU_028315,0.271509837
SPU_025618,0.304327392
SPU_002673,0.319577321
SPU_027388,5.32341522
SPU_016185,0.279533529
SPU_0026733,0.556060127
SPU_0026732,0.937993017
SPU_0026731,1.193419607
SPU_0026730,0.647742304
SPU_0026738,0.608714063
SPU_0026737,1.068605916
SPU_0026735,1.652265471
SPU_025632,3.424793926
SPU_016795,0.146497021
SPU_003293,2.265154248
SPU_003829,0.676881385
SPU_006537,1.149850601
SPU_0038313,1.747129659
SPU_015442,1.342525058
SPU_0038312,11.46139308
SPU_0038311,2.297820435
SPU_003831,0.494770081
SPU_0234888,0.963504041
SPU_0234889,0.148585394
SPU_023486,0.583808211
SPU_023490,1.292457097
SPU_023484,0.289519483
SPU_007328,4.048098657
SPU_017462,0.748273773
SPU_023487,1.238460042
SPU_021500,1.497347586
SPU_022076,0.05695569
SPU_014984,0.193591557
SPU_007155,0.259181621
SPU_0123749,1.643101803
SPU_019976,0.779300597
SPU_007190,3.290715687
SPU_022073,0.109228957
SPU_012371,3.072450131
SPU_003713,0.126908569
SPU_014581,0.379519597
SPU_001945,0.181305667
SPU_0019450,0.02395997
SPU_0019452,0.143698416
SPU_009505,2.157571275
SPU_021765,2.291846873
SPU_027136,2.101146486
SPU_009506,1.942162727
SPU_013802,1.803670761
SPU_004706,1.457148396
SPU_027320,0.356994853
SPU_006310,0.148153948
SPU_013442,2.061486937
SPU_014459,2.948026495
SPU_013990,1.577836944
SPU_028095,0.759728067
SPU_028094,0.484284468
SPU_0008012,0.480037519
SPU_027333,4.468003728
SPU_0008010,0.093302826
SPU_011372,2.502624044
SPU_020658,0.894360159
SPU_004816,1.026429568
SPU_004817,2.723311038
SPU_018805,0.634386277
SPU_0123370,1.457841225
SPU_003233,1.344235763
SPU_011023,5.866750533
SPU_011024,0.966691297
SPU_000162,0.306794684
SPU_015849,0.470485932
SPU_015851,1.606437899
SPU_000163,0.391990398
SPU_015850,0.400333163
SPU_011007,3.106877846
SPU_017538,1.72237299
SPU_017537,0.355766994
SPU_017536,0.436537238
SPU_015977,0.480353289
SPU_011006,1.075765326
SPU_023178,2.280986872
SPU_009240,1.444055523
SPU_011342,0.340437752
SPU_0267214,0.365190628
SPU_0267212,0.403951365
SPU_0267218,0.807696208
SPU_0267217,0.101345324
SPU_0261657,0.098386871
SPU_026165,1.30282091
SPU_009241,0.26738972
SPU_028474,0.825016815
SPU_012256,0.380070502
SPU_012254,2.074030644
SPU_012257,0.266069259
SPU_026466,0.189010248
SPU_0201223,0.419362697
SPU_0201220,0.795798009
SPU_020122,0.660667764
SPU_014960,0.070796223
SPU_026345,0.031666979
SPU_019115,0.227775854
SPU_009047,0.11990055
SPU_024858,1.001530453
SPU_024973,0.378824218
SPU_013921,0.700413335
SPU_005205,1.726125019
SPU_012860,0.109250074
SPU_0080890,0.344072034
SPU_000255,0.893051133
SPU_0287451,1.238620224
SPU_0287450,0.998789823
SPU_004585,0.147568171
SPU_011237,1.555248487
SPU_011636,0.59818053
SPU_004591,1.027127077
SPU_004590,0.401093896
SPU_027387,0.867282087
SPU_0273870,1.196454458
SPU_0273876,0.037719105
SPU_024688,1.862161127
SPU_0246884,2.860405312
SPU_004584,0.119187034
SPU_001865,4.306638256
SPU_001866,0.132693338
SPU_005300,0.390299704
SPU_0053001,0.224791667
SPU_0053000,5.630713366
SPU_0053009,2.236597825
SPU_0053008,0.247758931
SPU_0053007,0.041597738
SPU_0053005,0.754323686
SPU_0053004,3.200183529
SPU_0053002,1.998047798
SPU_011826,0.36232273
SPU_006147,0.731957195
SPU_015163,1.013987741
SPU_0151632,0.051572617
SPU_027580,0.388145664
SPU_016407,0.974115629
SPU_0151630,1.209254365
SPU_014742,1.351849963
SPU_017734,0.999535933
SPU_010443,0.876782235
SPU_014744,0.556873188
SPU_0210210,3.748410347
SPU_0210211,0.049828955
SPU_010440,0.16166578
SPU_014745,1.497133864
SPU_005889,1.698620085
SPU_0187641,0.745584431
SPU_018764,1.577825672
SPU_014464,0.351277897
SPU_014465,0.103583785
SPU_010402,1.037995798
SPU_008756,0.981273286
SPU_005640,1.703652841
SPU_018483,0.916203248
SPU_003893,0.09247635
SPU_020678,1.64736184
SPU_020680,0.191733599
SPU_020679,0.263587056
SPU_0040561,3.861264838
SPU_004056,0.163675635
SPU_000091,0.20000354
SPU_020603,0.212698894
SPU_016445,0.520111836
SPU_013466,0.325932924
SPU_016173,0.058884338
SPU_028124,5.517793504
SPU_023341,0.060585073
SPU_0056090,5.984282023
SPU_005609,0.389106888
SPU_016003,1.040459108
SPU_0252473,1.12929469
SPU_024288,6.338387654
SPU_017867,0.127330151
SPU_006339,0.62298384
SPU_010659,1.179834085
SPU_025247,3.161306262
SPU_006452,1.321761209
SPU_025906,3.185410288
SPU_022400,0.212015953
SPU_008441,0.469420649
SPU_007693,0.281373475
SPU_021480,1.394017051
SPU_0084411,0.9332743
SPU_0084410,7.994247455
SPU_013850,0.085237178
SPU_000882,1.192340458
SPU_004921,0.527729931
SPU_019736,1.240087507
SPU_019734,0.776293266
SPU_019737,0.821129499
SPU_022201,2.304672474
SPU_019738,0.215970553
SPU_022202,1.207642194
SPU_027618,0.464289157
SPU_028663,4.098175148
SPU_002788,0.277036638
SPU_008401,3.815307786
SPU_002004,0.062598344
SPU_000542,2.097416033
SPU_000231,0.868917148
SPU_013448,0.024764455
SPU_0274434,0.390144416
SPU_0274432,3.512265188
SPU_023740,7.005744424
SPU_010535,0.021549693
SPU_017406,0.109789211
SPU_0063706,1.825473528
SPU_0063703,0.232071151
SPU_0219765,0
SPU_021976,0.225545813
SPU_021714,0.056580424
SPU_025717,0.504247078
SPU_028360,3.24079341
SPU_008626,0.661623915
SPU_026187,2.12279149
SPU_017296,0.603113198
SPU_0064576,1.772324254
SPU_0137023,0.39144083
SPU_0137020,3.36630571
SPU_014874,0.546211611
SPU_014628,0.93611459
SPU_018695,0.097965781
SPU_027911,2.170866714
SPU_0062830,0.139192667
SPU_010350,2.343091955
SPU_016416,1.301562362
SPU_014615,0.559642168
SPU_006281,1.678484631
SPU_006282,0.298632428
SPU_013881,1.930760117
SPU_006283,0.615717542
SPU_012124,0.054575735
SPU_012126,0.187939413
SPU_000614,1.550853226
SPU_015034,0.020392986
SPU_0061452,0.24725233
SPU_0061451,0.422483253
SPU_023254,0.76005948
SPU_0061458,0.442346406
SPU_006145,0.731152241
SPU_019755,0.478280381
SPU_006301,1.237099062
SPU_018175,0.151158244
SPU_025301,1.893510057
SPU_025300,4.776245088
SPU_025299,0.540542044
SPU_025297,2.675783635
SPU_019759,0.61035745
SPU_025473,0.236276227
SPU_027825,0.543408181
SPU_021922,0.208699313
SPU_0219220,0.094891177
SPU_0057985,0.413521408
SPU_0057981,0.995541451
SPU_0257885,0.044031954
SPU_0047359,0.711140492
SPU_004736,0.535987643
SPU_004732,2.47511151
SPU_0151842,0.580356915
SPU_004734,1.326846993
SPU_024637,3.97277572
SPU_0256572,0.583429848
SPU_024970,1.818209521
SPU_024971,1.204176523
SPU_012955,0.538673044
SPU_0129551,1.19112873
SPU_007451,0.952179529
SPU_002907,0.136121454
SPU_026395,0.161457093
SPU_004014,0.565886978
SPU_009909,1.729397356
SPU_011059,0.774818841
SPU_001689,0.31971951
SPU_017541,1.260446577
SPU_017539,0.936715532
SPU_015325,1.902805201
SPU_025302,1.224767811
SPU_012905,0.331827869
SPU_018917,1.689045403
SPU_0062385,0.752163731
SPU_001252,0.538108195
SPU_013415,0.082411901
SPU_019665,2.654691352
SPU_013982,0.09716074
SPU_002795,0.584435099
SPU_007004,0.20494513
SPU_0068115,0.213351679
SPU_006811,0.425995037
SPU_006810,0.388084321
SPU_0068113,2.374382485
SPU_025482,0.394612279
SPU_0068110,1.08215953
SPU_0068119,0.063951826
SPU_0068118,0.363342513
SPU_010785,1.595813306
SPU_0068111,1.720550713
SPU_020984,0.117909584
SPU_022153,1.170918235
SPU_0287801,1.104728567
SPU_028780,0.207877422
SPU_0221561,0
SPU_0221560,0.373745236
SPU_022156,3.269366468
SPU_009910,1.035823813
SPU_013219,0.387053256
SPU_0101020,3.406985764
SPU_0101029,3.763557841
SPU_0101028,3.184680567
SPU_0132190,0.072232573
SPU_0101024,2.204938291
SPU_0132192,2.089687419
SPU_008091,0.271251368
SPU_0030704,0.112810408
SPU_0110582,0.099503506
SPU_011058,0.125330802
SPU_003070,0.056901257
SPU_0030725,0.185266197
SPU_0110580,0.550470408
SPU_011649,1.572324251
SPU_011650,1.767629479
SPU_019043,1.526577904
SPU_022472,2.014114018
SPU_010232,0.334010413
SPU_022080,0.750477241
SPU_005675,1.836681429
SPU_005678,0.2896494
SPU_0151805,0.707198581
SPU_022882,0.280360826
SPU_007582,1.913912757
SPU_015179,0.265182344
SPU_005673,0.757328563
SPU_0056730,0.506157723
SPU_000971,1.002066283
SPU_012074,0.605966633
SPU_000673,0.348578282
SPU_023556,1.398150101
SPU_0006733,0.273488527
SPU_0006734,0.413730305
SPU_0006735,0.490869107
SPU_025903,0.600570521
SPU_0259031,0.363392035
SPU_013077,0.094793982
SPU_008613,0.768824387
SPU_0130783,0.710386714
SPU_028007,1.003147757
SPU_003756,1.487709506
SPU_008072,0.15188489
SPU_009891,0.185166131
SPU_005461,0.182561558
SPU_024702,1.955774926
SPU_011713,0.345145169
SPU_002066,0.069891867
SPU_025086,0.826865021
SPU_025085,3.514190023
SPU_027995,2.529543169
SPU_0279950,0.586605458
SPU_008068,1.218585329
SPU_000588,0.02499441
SPU_004154,0.227772493
SPU_000587,0.223496689
SPU_000585,3.767087167
SPU_028487,1.731164484
SPU_022985,0.022742232
SPU_010874,0.77117101
SPU_017972,0.200321082
SPU_023298,2.003992364
SPU_022346,0.278287676
SPU_007031,4.560137617
SPU_001211,2.86093189
SPU_016467,8.204539474
SPU_0145101,0.31594418
SPU_014509,0.443489366
SPU_020750,0.985471719
SPU_010366,7.233914745
SPU_013961,0.062605561
SPU_013960,0.490406827
SPU_014362,3.840632694
SPU_021254,2.820002605
SPU_003206,0.156420582
SPU_010560,0.218677855
SPU_010561,4.870049711
SPU_019552,0.747054667
SPU_003940,0.581604382
SPU_0258333,0.452998318
SPU_0234022,1.861059889
SPU_0242464,2.128192555
SPU_024156,0.599133677
SPU_0105600,0.38460506
SPU_0195513,0.349683141
SPU_019551,0.145570214
SPU_018120,1.032070654
SPU_025829.b,1.730814873
SPU_025831,0.688032586
SPU_0258330,1.246430175
SPU_005163,0.1975307
SPU_006653,2.163719427
SPU_024786,0.853847995
SPU_0212521,1.876674992
SPU_021253,0.756918327
SPU_0212531,5.833615751
SPU_023397,0.572247913
SPU_023399,5.984027193
SPU_0233997,6.4400731
SPU_0233992,0.843842947
SPU_0233993,0.712640624
SPU_023401,0.158881654
SPU_002731,0.484710158
SPU_016067,0.476610301
SPU_023746,0.097259562
SPU_003044,1.813000695
SPU_020109,7.988318686
SPU_019588,3.564888858
SPU_001739,2.620240188
SPU_007915,5.012449226
SPU_026606,2.000328962
SPU_013350,1.011692806
SPU_007608,0.907461684
SPU_013575,0.106331168
SPU_0133646,4.788448133
SPU_007607,0.627400632
SPU_005039,8.727711393
SPU_005040,0.342063943
SPU_005041,0.314940826
SPU_024665,1.938514615
SPU_013364,0.251775878
SPU_0133642,0.030769976
SPU_0133648,0.038634722
SPU_0133649,0.964758569
SPU_013083,0.562510743
SPU_009470,3.687789663
SPU_013264,1.279032688
SPU_018551,1.218460222
SPU_018735,0.098514339
SPU_009383,1.305997742
SPU_014793,1.184369002
SPU_015549,0.046918986
SPU_019932,1.868218561
SPU_0155490,0.784184015
SPU_0155491,0.094584877
SPU_0155492,0.404995133
SPU_015548,0.787019069
SPU_022206,0.286588186
SPU_022208,2.270665535
SPU_027434,2.092625101
SPU_027433,0.404033775
SPU_008787,1.267373932
SPU_0084137,0.635744238
SPU_0179381,0.54667142
SPU_0179380,0.877900483
SPU_015480,0.136616796
SPU_026833,0.336263453
SPU_014235,2.424363456
SPU_026836,3.286705595
SPU_0279673,0.688468288
SPU_027967,0.142726828
SPU_015474,0.401271594
SPU_011251,0.081612009
SPU_0000846,0.762480151
SPU_019590,1.330807427
SPU_006326,0.087867554
SPU_007901,0.221954131
SPU_025072,1.533351445
SPU_0043672,0.115697355
SPU_017697,1.30104498
SPU_002647,5.110938507
SPU_002645,0.195129578
SPU_0026420,0.269346978
SPU_002649,0.80261936
SPU_0026482,4.038178683
SPU_002646,0.341100375
SPU_003089,0.083259376
SPU_008202,3.610382841
SPU_026154,2.403799787
SPU_011105,0.060267074
SPU_010590,2.468654066
SPU_0190635,0.958899796
SPU_0248270,0.792235227
SPU_024827,1.38491625
SPU_003462,3.319789467
SPU_003461,1.94688112
SPU_015867,1.156481928
SPU_005750,0.109317665
SPU_028220,4.919431788
SPU_005749,1.968710092
SPU_011065,3.213313011
SPU_024509,0.157259917
SPU_013723,2.016068871
SPU_013726,1.289884104
SPU_006845,0.011480746
SPU_0068450,3.030023734
SPU_009646,2.193579607
SPU_009645,1.311516575
SPU_025261,0.351172753
SPU_002365,6.008299074
SPU_016594,0.909374072
SPU_014143,3.272734145
SPU_022078,0.908777495
SPU_022077,1.018273023
SPU_019171,0.46417724
SPU_024993,0.15833477
SPU_024988,0.440139167
SPU_000680,0.563147724
SPU_016194,5.849995221
SPU_0288888,0.248688369
SPU_0156071,0.184660113
SPU_003200,2.385003031
SPU_021342,0.748903089
SPU_0213404,0.005558458
SPU_021340,0.782256932
SPU_003432,0.362156567
SPU_0273714,1.027711104
SPU_027371,0.207528303
SPU_027368,0.143490464
SPU_0273711,0.322069374
SPU_011283,1.506983622
SPU_011282,0.072948931
SPU_008916,1.979927919
SPU_011190,0.541018394
SPU_017341,0.37578383
SPU_006842,0.117083167
SPU_013488,0.476520404
SPU_006859,2.375294083
SPU_018681,0.132338752
SPU_022013,1.387089657
SPU_0220131,0.066368852
SPU_004834,3.180387819
SPU_003365,0.350178317
SPU_004992,0.216997022
SPU_010039,0.658117961
SPU_025316,0.083525649
SPU_011632,1.425989026
SPU_019060,0.7595705
SPU_002901,0.017137692
SPU_026650,2.545632005
SPU_000323,0.692809997
SPU_012278,0.331766957
SPU_000310,0.76955744
SPU_001202,8.35E-06
SPU_0031463,0.289706512
SPU_024491,0.025803417
SPU_0092308,2.542789067
SPU_019324,0.333456524
SPU_009228,0.628315329
SPU_009229,0.155182741
SPU_009226,0.154129104
SPU_011874,1.986182484
SPU_012617,0.480525776
SPU_015860,0.979789299
SPU_005476,0.023021029
SPU_019773,0.581118
SPU_019769,0.453412838
SPU_023420,0.0514184
SPU_0194170,0.385700363
SPU_013225,1.18276914
SPU_020774,3.220383293
SPU_004397,0.228068356
SPU_006657,0.810381555
SPU_004422,0.636326014
SPU_020491,0.204802303
SPU_027673,0.321841394
SPU_019417,0.512059448
SPU_012091,0.848197868
SPU_009395,0.030017166
SPU_023039,0.074613622
SPU_0212227,0.295798247
SPU_0212226,0.703805205
SPU_021222,2.71346851
SPU_004702,0.319321836
SPU_002592,0.092506737
SPU_0212228,3.564787336
SPU_0212223,1.494200836
SPU_0212221,1.190988262
SPU_0212220,0.287008818
SPU_004705,0.998251957
SPU_002593,0.264043223
SPU_004701,0.421738858
SPU_023991,1.669942663
SPU_0239901,0.341436672
SPU_023989,0.819334775
SPU_018743,1.178244088
SPU_012810,0.425060351
SPU_007590,0.573034343
SPU_007173,0.173151597
SPU_014735,0.580512142
SPU_000548,0.195623621
SPU_010438,0.076805775
SPU_008555,3.354163065
SPU_008558,0.037164521
SPU_008453,4.057034152
SPU_007255,8.54244853
SPU_0250301,0.421940668
SPU_023609,0.324144644
SPU_028138,0.318339296
SPU_025365,0.607381428
SPU_011657,0.268780836
SPU_025362,0.033959408
SPU_011658,1.021052592
SPU_011585,1.552737606
SPU_013126,0.437262086
SPU_007660,10.39478828
SPU_007839,4.255064765
SPU_005467,0.622920158
SPU_027497,0.35410395
SPU_022765,0.181171606
SPU_002759,3.176114844
SPU_022125,0.305793805
SPU_022119,0.254393478
SPU_022122,0.780664228
SPU_003741,0.995748354
SPU_022121,1.668626297
SPU_022120,0.191352785
SPU_0247853,0.111619748
SPU_006221,0.332600009
SPU_012609,0.320935592
SPU_002897,0.002365607
SPU_016456,0.243824536
SPU_023941,1.155652737
SPU_0239412,0.776159912
SPU_0239415,4.132343133
SPU_0239416,2.303982187
SPU_011543,1.048796226
SPU_001408,0.706052816
SPU_001430,0.857801112
SPU_001706,2.043693898
SPU_028777,1.488772896
SPU_028183,2.471527882
SPU_028181,0.388118223
SPU_014847,0.423661133
SPU_023353,0.917658165
SPU_006779,0.139359801
SPU_008535,0.248165219
SPU_013859,0.249274062
SPU_012533,0.428178386
SPU_002074,2.031244238
SPU_0122291,0.154398775
SPU_026589,2.492176399
SPU_021428,0.215874761
SPU_000125,0.519166033
SPU_008497,4.519308554
SPU_012229,0.335033928
SPU_0057580,0.460399924
SPU_005758,0.987834592
SPU_013758,1.847374047
SPU_014248,0.501001351
SPU_014249,0.128759978
SPU_015832,0.458201543
SPU_014247,0.107787636
SPU_015833,0.005063718
SPU_014245,0.408515528
SPU_014244,2.289467197
SPU_000534,3.551181861
SPU_000535,0.472347713
SPU_008869,0.835981393
SPU_017051,0.317192216
SPU_023821,1.396440262
SPU_026827,0.25434919
SPU_004639,0.530850632
SPU_0046393,0.374975086
SPU_003456,0.174317163
SPU_023432,0.783653551
SPU_004641,5.195786774
SPU_026915,2.552218942
SPU_005814,0.25594608
SPU_015967,3.50795333
SPU_002249,2.241834827
SPU_020715,0.183414753
SPU_028511,1.802375233
SPU_019953,7.127142998
SPU_026720,0.833301372
SPU_0034860,4.937514862
SPU_007682,1.059380442
SPU_019842,0.856910909
SPU_0116170,4.882622375
SPU_0116177,0.007891564
SPU_0116176,1.342133439
SPU_0116174,3.6427141
SPU_0116173,0.576232292
SPU_026573,1.006022739
SPU_011502,0.861283378
SPU_0115023,2.843559514
SPU_0115024,0.55525958
SPU_0051191,0.00233248
SPU_005119,0.38699068
SPU_014179,1.223966297
SPU_0051192,2.59733463
SPU_020123,0.717724664
SPU_020125,5.05307531
SPU_005120,2.018490917
SPU_021762,3.672337619
SPU_019703,1.080529056
SPU_017646,0.71986529
SPU_023423,5.501561372
SPU_023422,1.245314465
SPU_003691,0.426527692
SPU_003692,0.365339893
SPU_027363,4.061337925
SPU_027362,3.126336269
SPU_000396,0.192508943
SPU_003944,0.715889612
SPU_001250,0.106497932
SPU_004692,0.22374185
SPU_000394,0.268053018
SPU_010570,2.845765929
SPU_011639,0.444954221
SPU_010566,0.074669256
SPU_003913,0.339646872
SPU_023683,0.623004417
SPU_010567,0.322910832
SPU_010564,3.548390657
SPU_011640,0.005717224
SPU_010576,1.943912513
SPU_011331,0.041132237
SPU_0039297,4.125643871
SPU_003929,0.418263895
SPU_027287,0.27528398
SPU_016213,0.79327297
SPU_016214,1.238198672
SPU_018162,0.295307214
SPU_005642,0.520762873
SPU_025509,0.186443031
SPU_0255072,3.769768465
SPU_0255071,3.909072038
SPU_025507,2.125937602
SPU_023727,1.478157621
SPU_023731,0.161183171
SPU_025512,0.094166731
SPU_0056420,1.408742544
SPU_0056421,2.767124476
SPU_0255413,0.121853371
SPU_0255416,1.026216767
SPU_0255076,6.727851139
SPU_025046,0.540548698
SPU_025038,0.219208644
SPU_022714,0.152097757
SPU_018741,0.975000309
SPU_000899,0.659582738
SPU_002096,0.019935923
SPU_0113646,0.6883257
SPU_0113645,2.78766375
SPU_0113643,1.47850617
SPU_011364,1.293055372
SPU_007022,0.079990828
SPU_0113644,0.220377201
SPU_0113642,3.864392597
SPU_0113641,2.694192251
SPU_004207,2.100272776
SPU_020705,1.793894008
SPU_0113647,0.129879133
SPU_003581,0.293788733
SPU_0231629,1.143598209
SPU_028416,2.103996507
SPU_024261,2.075994663
SPU_019681,2.632920672
SPU_019682,1.036038638
SPU_020365,0.152617948
SPU_024671,0.135280453
SPU_0019800,0.721237745
SPU_001975,2.249929667
SPU_001980,0.38265895
SPU_001977,0.789390801
SPU_001263,3.133737265
SPU_0012630,0.812766689
SPU_004527,0.1623391
SPU_004517,0.488452226
SPU_001264,2.359063515
SPU_027662,3.701242804
SPU_000658,0.253604622
SPU_002775,0.103018911
SPU_026541,0.872010106
SPU_002774,1.000240465
SPU_000702,0.05594904
SPU_008897,0.130391043
SPU_009509,3.608725181
SPU_0088978,0.269843196
SPU_028847,7.843658576
SPU_0086061,10.47163097
SPU_008606,1.874769739
SPU_011258,0.476075296
SPU_005008,0.900175341
SPU_027001,0.769546903
SPU_007019,3.073921973
SPU_010981,0.259964152
SPU_010980,2.546630666
SPU_024519,1.695176796
SPU_0118510,2.872829836
SPU_011851,0.81935949
SPU_012429,0.189957907
SPU_0219431,0.533527192
SPU_022818,0.197876643
SPU_000722,1.129191793
SPU_0007219,1.07074044
SPU_0007215,0.182013889
SPU_0007214,1.243849646
SPU_000721,0.081007995
SPU_021943,1.756611904
SPU_009850,0.908659483
SPU_000393,1.980291068
SPU_025289,1.023695672
SPU_024860,1.448897738
SPU_027064,0.362117557
SPU_0007220,2.274385559
SPU_0007217,0.208907496
SPU_018116,0.459585284
SPU_0181162,2.100369517
SPU_0277411,1.662832213
SPU_019170,0.176126614
SPU_021919,0.069632845
SPU_019350,0.302078715
SPU_003208,1.16952091
SPU_026056,3.732342894
SPU_005014,0.845832926
SPU_028799,3.514313258
SPU_001916,1.776875294
SPU_011163,2.624352087
SPU_017395,2.256982163
SPU_001380,2.249707279
SPU_024485,3.377431863
SPU_024486,0.833272266
SPU_023834,0.069675274
SPU_0238342,0.306027016
SPU_0238340,1.331825511
SPU_008152,0.72082347
SPU_000992,0.092753613
SPU_0238341,4.604127448
SPU_018250,1.664640161
SPU_018249,0.120336607
SPU_007426,1.126233535
SPU_003391,0.327226098
SPU_003385,1.588231166
SPU_003813,2.683255361
SPU_014109,2.095450411
SPU_022844,2.985622663
SPU_022842,6.187580144
SPU_022845,0.249221088
SPU_001248,0.849063224
SPU_004746,0.325107424
SPU_004747,0.17903632
SPU_004748,5.986087685
SPU_024614,0.160529261
SPU_024613,1.824000011
SPU_007824,3.176999988
SPU_026958,0.635593793
SPU_019511,3.729044062
SPU_021838,1.065642173
SPU_007654,0.290429375
SPU_008142,3.684625096
SPU_019587,0.177338057
SPU_017438,1.111024294
SPU_004673,1.985239198
SPU_003509,2.863707883
SPU_0035093,2.704855045
SPU_001968,2.351803361
SPU_010731,0.159922331
SPU_017437,1.175588003
SPU_025084,2.222317506
SPU_007718,1.283808195
SPU_002975,1.463360532
SPU_021201,1.679611201
SPU_002509,1.14627597
SPU_007403,0.203690669
SPU_007407,3.792586763
SPU_006599,2.488259404
SPU_007550,0.949991887
SPU_001867,3.326140893
SPU_021003,1.20162365
SPU_005771,1.748151822
SPU_006362,0.468570452
SPU_017312,0.201863864
SPU_001638,3.73820394
SPU_001641,0.841358117
SPU_013407,1.020814741
SPU_024780,0.067564776
SPU_018955,0.198438458
SPU_001293,0.155049701
SPU_012701,3.356390775
SPU_005712,3.321630648
SPU_008504,0.339787913
SPU_0085041,0.338405164
SPU_0085043,1.227438928
SPU_0085044,1.179280272
SPU_0085048,1.067936212
SPU_023995,1.155340805
SPU_022424,0.834418957
SPU_0069502,0.796219186
SPU_006950,1.900528916
SPU_001566,0.458386555
SPU_006953,1.21948177
SPU_004619,1.318285924
SPU_007485,0.23543431
SPU_013095,0.460680007
SPU_025714,1.652156235
SPU_007481,0.524855273
SPU_0074812,1.440829046
SPU_023584,0.870788394
SPU_007486,0.867837495
SPU_028684,1.187455345
SPU_008122,0.566515094
SPU_008117,6.831247227
SPU_028726,0.198020564
SPU_0287260,2.855141952
SPU_017135,2.212991352
SPU_0208494,0.139994669
SPU_020849,0.368974571
SPU_002763,1.094496992
SPU_013510,0.886430544
SPU_004933,0.375103985
SPU_008507,4.23849482
SPU_016339,1.835972919
SPU_008013,4.673150119
SPU_002173,1.523992079
SPU_001273,0.493132729
SPU_001274,0.756235995
SPU_001270,0.504167737
SPU_018887,3.544150003
SPU_009273,0.88619442
SPU_009277,0.200776442
SPU_006589,3.338970361
SPU_0188879,0.693068081
SPU_008724,0.787663129
SPU_003499,0.35105238
SPU_000964,0.765675675
SPU_003941,4.259724287
SPU_016875,1.047896568
SPU_003711,1.327722711
SPU_003835,0.45669741
SPU_022653,1.765771011
SPU_020006,0.935036661
SPU_003950,0.125990042
SPU_009990,0.111709303
SPU_003172,0.628374465
SPU_009991,1.433557264
SPU_005023,0.056253983
SPU_005024,1.31957421
SPU_0223057,1.96208842
SPU_007110,1.840595533
SPU_0149754,1.6120599
SPU_017405,0.670671767
SPU_004831,2.609250407
SPU_002241,1.667891839
SPU_028791,5.384879606
SPU_028162,1.157869156
SPU_012000,0.21450182
SPU_012749,0.023331951
SPU_004072,7.42E-05
SPU_008622,3.653807111
SPU_019970,1.883322831
SPU_013373,0.705963321
SPU_016283,0.300718666
SPU_016282,3.204127445
SPU_021397,5.201922518
SPU_020346,0.086099315
SPU_020345,0.210237472
SPU_023741,2.466711848
SPU_0050621,2.036319176
SPU_0050625,2.938134785
SPU_023846,0.090654624
SPU_010488,0.024326795
SPU_005964,1.25830524
SPU_004358,1.03988482
SPU_010065,0.49911604
SPU_0118771,0.245843008
SPU_014748,5.224024333
SPU_011160,0.053833377
SPU_024972,0.840141018
SPU_018677,3.47974312
SPU_028807,0.76209647
SPU_0288070,0.834002705
SPU_009947,0.187609567
SPU_0287120,3.356896995
SPU_0287129,0.257182145
SPU_028712,2.674075848
SPU_016022,3.578132969
SPU_020969,1.953189795
SPU_007645,1.211940142
SPU_000529,0.079191402
SPU_000527,0.239926969
SPU_005577,0.80647572
SPU_015295,3.726150749
SPU_023880,0.377147311
SPU_026766,0.473267381
SPU_006008,0.1381313
SPU_016352,0.183097394
SPU_0163520,2.042929748
SPU_020143,0.858870383
SPU_0201443,3.491130589
SPU_011729,0.925375208
SPU_020144,2.592161543
SPU_0201442,6.252620731
SPU_011728,0.114931961
SPU_020136,2.630921585
SPU_016722,1.689728773
SPU_000038,0.073200501
SPU_022655,0.279073315
SPU_028728,0.284794201
SPU_005256,0.013767095
SPU_022371,0.92827582
SPU_0223713,16.10945621
SPU_0223716,1.71225116
SPU_0223710,0.153626223
SPU_001342,0.508402887
SPU_016878,0.862380002
SPU_011579,2.259865478
SPU_011578,1.306682243
SPU_001762,1.74159636
SPU_001761,1.274389057
SPU_011213,1.442906001
SPU_002876,0.255069259
SPU_028402,0.30458677
SPU_0140847,1.239714748
SPU_0140842,1.374090889
SPU_027055,0.711890378
SPU_0258373,0.294083185
SPU_025837,0.309679296
SPU_014727,1.219981503
SPU_0036693,1.077824533
SPU_022716,0.508752435
SPU_003669,2.576465961
SPU_007175,1.422672364
SPU_012203,0.978554061
SPU_017739,0.665175672
SPU_028230,0.881460607
SPU_007696,0.110132905
SPU_002617,0.294589768
