"geneid","binom"
"SPU_014224","0"
"SPU_014226","0"
"SPU_014228","0"
"SPU_014232","0"
"SPU_014233","0"
"SPU_014237","0"
"SPU_014238","0"
"SPU_014242","0"
"SPU_014243","0"
"SPU_014244","0"
"SPU_014246","0"
"SPU_014247","0"
"SPU_014248","0"
"SPU_014250","0"
"SPU_014251","0"
"SPU_014254","1"
"SPU_014255","0"
"SPU_014256","0"
"SPU_014259","0"
"SPU_014260","0"
"SPU_014261","0"
"SPU_014262","1"
"SPU_014263","0"
"SPU_014268","1"
"SPU_014271","0"
"SPU_014272","0"
"SPU_014276","0"
"SPU_014279","0"
"SPU_014280","0"
"SPU_014281","0"
"SPU_014283","0"
"SPU_014284","0"
"SPU_014286","0"
"SPU_014289","0"
"SPU_014290","0"
"SPU_014291","0"
"SPU_014292","0"
"SPU_014293","0"
"SPU_014295","0"
"SPU_014296","0"
"SPU_014298","0"
"SPU_014299","1"
"SPU_014300","0"
"SPU_014301","0"
"SPU_014304","0"
"SPU_014305","0"
"SPU_014306","0"
"SPU_014307","0"
"SPU_014308","0"
"SPU_014309","0"
"SPU_014310","0"
"SPU_014312","0"
"SPU_014313","0"
"SPU_014314","0"
"SPU_014316","0"
"SPU_014318","0"
"SPU_014319","0"
"SPU_014320","0"
"SPU_014321","0"
"SPU_014323","0"
"SPU_014324","0"
"SPU_014329","0"
"SPU_014330","0"
"SPU_014332","0"
"SPU_014334","0"
"SPU_014335","0"
"SPU_014336","0"
"SPU_014339","0"
"SPU_014340","0"
"SPU_014341","0"
"SPU_014342","0"
"SPU_014343","0"
"SPU_014344","0"
"SPU_014357","1"
"SPU_014358","0"
"SPU_014359","1"
"SPU_014360","0"
"SPU_014361","0"
"SPU_014362","0"
"SPU_014363","0"
"SPU_014364","0"
"SPU_014365","0"
"SPU_014367","0"
"SPU_014368","0"
"SPU_014369","0"
"SPU_014370","0"
"SPU_014372","0"
"SPU_014377","0"
"SPU_014378","0"
"SPU_014381","0"
"SPU_014382","1"
"SPU_014385","0"
"SPU_014386","0"
"SPU_014390","0"
"SPU_014392","0"
"SPU_014397","0"
"SPU_014398","0"
"SPU_014399","0"
"SPU_014400","1"
"SPU_014401","1"
"SPU_014402","0"
"SPU_014403","0"
"SPU_014404","0"
"SPU_014406","0"
"SPU_014407","0"
"SPU_014408","1"
"SPU_014409","1"
"SPU_014412","1"
"SPU_014413","0"
"SPU_014414","0"
"SPU_014415","0"
"SPU_014416","0"
"SPU_014417","0"
"SPU_014419","0"
"SPU_014424","0"
"SPU_014426","0"
"SPU_014427","0"
"SPU_014428","0"
"SPU_014429","0"
"SPU_014430","0"
"SPU_014431","0"
"SPU_014432","0"
"SPU_014435","0"
"SPU_014436","0"
"SPU_014437","0"
"SPU_014438","0"
"SPU_014439","0"
"SPU_014440","0"
"SPU_014443","1"
"SPU_014444","0"
"SPU_014446","0"
"SPU_014447","0"
"SPU_014451","0"
"SPU_014452","0"
"SPU_014454","0"
"SPU_014459","0"
"SPU_014460","0"
"SPU_014461","0"
"SPU_014462","0"
"SPU_014463","0"
"SPU_014474","0"
"SPU_014475","0"
"SPU_014476","0"
"SPU_014477","0"
"SPU_014478","0"
"SPU_014479","0"
"SPU_014481","0"
"SPU_014482","0"
"SPU_014483","0"
"SPU_014488","1"
"SPU_014489","0"
"SPU_014490","0"
"SPU_014492","0"
"SPU_014493","0"
"SPU_014494","0"
"SPU_014496","0"
"SPU_014497","0"
"SPU_014503","0"
"SPU_014504","0"
"SPU_014505","0"
"SPU_014507","0"
"SPU_014509","0"
"SPU_014513","0"
"SPU_014515","0"
"SPU_014516","1"
"SPU_014517","0"
"SPU_014518","0"
"SPU_014520","0"
"SPU_014521","0"
"SPU_014522","0"
"SPU_014523","1"
"SPU_014524","0"
"SPU_014525","0"
"SPU_014526","0"
"SPU_014529","0"
"SPU_014534","0"
"SPU_014535","1"
"SPU_014537","1"
"SPU_014539","0"
"SPU_014543","1"
"SPU_014546","1"
"SPU_014547","0"
"SPU_014549","0"
"SPU_014551","0"
"SPU_014552","1"
"SPU_014553","0"
"SPU_014557","1"
"SPU_014558","0"
"SPU_014561","0"
"SPU_014562","0"
"SPU_014563","0"
"SPU_014564","0"
"SPU_014565","0"
"SPU_014568","0"
"SPU_014569","0"
"SPU_014570","0"
"SPU_014571","0"
"SPU_014572","0"
"SPU_014573","0"
"SPU_014575","0"
"SPU_014576","0"
"SPU_014577","0"
"SPU_014579","0"
"SPU_014580","0"
"SPU_014581","0"
"SPU_014582","0"
"SPU_014583","1"
"SPU_014584","0"
"SPU_014585","0"
"SPU_014588","0"
"SPU_014592","0"
"SPU_014593","1"
"SPU_014594","0"
"SPU_014596","0"
"SPU_014598","0"
"SPU_014599","1"
"SPU_014602","0"
"SPU_014604","0"
"SPU_014605","0"
"SPU_014606","0"
"SPU_014607","0"
"SPU_014610","0"
"SPU_014611","0"
"SPU_014614","0"
"SPU_014615","0"
"SPU_014616","0"
"SPU_014618","0"
"SPU_014622","0"
"SPU_014625","0"
"SPU_014626","1"
"SPU_014627","0"
"SPU_014628","0"
"SPU_014630","0"
"SPU_014631","0"
"SPU_014633","0"
"SPU_014634","0"
"SPU_014635","0"
"SPU_014636","0"
"SPU_014637","0"
"SPU_014639","0"
"SPU_014640","0"
"SPU_014641","0"
"SPU_014643","0"
"SPU_014645","0"
"SPU_014646","0"
"SPU_014653","0"
"SPU_014654","0"
"SPU_014655","0"
"SPU_014656","0"
"SPU_014657","0"
"SPU_014658","0"
"SPU_014659","0"
"SPU_014660","0"
"SPU_014663","0"
"SPU_014664","0"
"SPU_014665","0"
"SPU_014666","0"
"SPU_014669","1"
"SPU_014670","0"
"SPU_014672","0"
"SPU_014683","0"
"SPU_014684","0"
"SPU_014685","0"
"SPU_014686","0"
"SPU_014687","0"
"SPU_014689","0"
"SPU_014690","0"
"SPU_014691","0"
"SPU_014693","0"
"SPU_014695","0"
"SPU_014697","0"
"SPU_014699","0"
"SPU_014705","1"
"SPU_014707","0"
"SPU_014708","0"
"SPU_014711","0"
"SPU_014712","0"
"SPU_014715","0"
"SPU_014716","0"
"SPU_014717","0"
"SPU_014718","0"
"SPU_014720","0"
"SPU_014726","0"
"SPU_014727","0"
"SPU_014728","0"
"SPU_014729","0"
"SPU_014732","0"
"SPU_014733","0"
"SPU_014735","1"
"SPU_014737","0"
"SPU_014738","0"
"SPU_014739","0"
"SPU_014742","0"
"SPU_014746","0"
"SPU_014747","0"
"SPU_014748","0"
"SPU_014750","0"
"SPU_014751","0"
"SPU_014752","0"
"SPU_014753","1"
"SPU_014754","1"
"SPU_014755","0"
"SPU_014757","0"
"SPU_014758","0"
"SPU_014762","0"
"SPU_014763","0"
"SPU_014766","0"
"SPU_014770","0"
"SPU_014771","0"
"SPU_014772","0"
"SPU_014773","0"
"SPU_014774","0"
"SPU_014775","0"
"SPU_014776","0"
"SPU_014777","0"
"SPU_014778","0"
"SPU_014783","1"
"SPU_014784","0"
"SPU_014787","1"
"SPU_014788","0"
"SPU_014789","0"
"SPU_014790","0"
"SPU_014791","0"
"SPU_014792","0"
"SPU_014793","0"
"SPU_014794","0"
"SPU_014795","0"
"SPU_014796","0"
"SPU_014800","0"
"SPU_014801","0"
"SPU_014802","0"
"SPU_014803","0"
"SPU_014805","0"
"SPU_014806","0"
"SPU_014807","0"
"SPU_014808","0"
"SPU_014810","0"
"SPU_014811","0"
"SPU_014812","0"
"SPU_014813","1"
"SPU_014815","0"
"SPU_014816","1"
"SPU_014817","0"
"SPU_014818","0"
"SPU_014819","0"
"SPU_014820","0"
"SPU_014821","0"
"SPU_014822","0"
"SPU_014824","0"
"SPU_014828","0"
"SPU_014829","0"
"SPU_014830","0"
"SPU_014831","0"
"SPU_014832","0"
"SPU_014833","0"
"SPU_014835","1"
"SPU_014836","0"
"SPU_014837","0"
"SPU_014841","0"
"SPU_014844","0"
"SPU_014846","0"
"SPU_014849","0"
"SPU_014851","0"
"SPU_014852","0"
"SPU_014855","1"
"SPU_014862","0"
"SPU_014869","0"
"SPU_014871","1"
"SPU_014874","0"
"SPU_014875","0"
"SPU_014877","0"
"SPU_014878","0"
"SPU_014880","1"
"SPU_014881","0"
"SPU_014882","0"
"SPU_014883","0"
"SPU_014884","0"
"SPU_014885","0"
"SPU_014886","0"
"SPU_014887","0"
"SPU_014888","0"
"SPU_014890","1"
"SPU_014894","0"
"SPU_014895","0"
"SPU_014896","0"
"SPU_014897","0"
"SPU_014898","0"
"SPU_014903","0"
"SPU_014907","0"
"SPU_014908","0"
"SPU_014909","0"
"SPU_014910","0"
"SPU_014913","0"
"SPU_014914","0"
"SPU_014919","0"
"SPU_014920","0"
"SPU_014923","0"
"SPU_014924","1"
"SPU_014925","0"
"SPU_014926","0"
"SPU_014930","0"
"SPU_014936","0"
"SPU_014937","0"
"SPU_014938","0"
"SPU_014942","0"
"SPU_014943","0"
"SPU_014945","0"
"SPU_014946","1"
"SPU_014947","0"
"SPU_014948","0"
"SPU_014952","0"
"SPU_014953","0"
"SPU_014956","0"
"SPU_014957","0"
"SPU_014958","0"
"SPU_014959","0"
"SPU_014960","0"
"SPU_014962","0"
"SPU_014964","0"
"SPU_014965","1"
"SPU_014966","0"
"SPU_014967","0"
"SPU_014968","1"
"SPU_014969","0"
"SPU_014970","1"
"SPU_014972","0"
"SPU_014974","0"
"SPU_014975","0"
"SPU_014977","0"
"SPU_014979","1"
"SPU_014980","1"
"SPU_014981","0"
"SPU_014983","0"
"SPU_014984","0"
"SPU_014985","0"
"SPU_014986","0"
"SPU_014995","0"
"SPU_014997","1"
"SPU_015002","0"
"SPU_015004","0"
"SPU_015005","1"
"SPU_015008","0"
"SPU_015009","0"
"SPU_015012","0"
"SPU_015013","0"
"SPU_015014","0"
"SPU_015015","1"
"SPU_015016","0"
"SPU_015017","0"
"SPU_015018","0"
"SPU_015023","0"
"SPU_015027","0"
"SPU_015031","0"
"SPU_015032","0"
"SPU_015034","0"
"SPU_015035","1"
"SPU_015039","0"
"SPU_015041","0"
"SPU_015042","0"
"SPU_015048","0"
"SPU_015049","0"
"SPU_015054","0"
"SPU_015055","0"
"SPU_015056","0"
"SPU_015057","0"
"SPU_015060","0"
"SPU_015061","0"
"SPU_015064","0"
"SPU_015067","0"
"SPU_015068","0"
"SPU_015069","0"
"SPU_015071","0"
"SPU_015080","0"
"SPU_015082","0"
"SPU_015083","0"
"SPU_015084","0"
"SPU_015085","0"
"SPU_015086","0"
"SPU_015087","0"
"SPU_015088","0"
"SPU_015089","0"
"SPU_015090","0"
"SPU_015092","0"
"SPU_015102","0"
"SPU_015103","0"
"SPU_015104","0"
"SPU_015108","0"
"SPU_015109","1"
"SPU_015114","0"
"SPU_015117","0"
"SPU_015120","0"
"SPU_015121","0"
"SPU_015124","0"
"SPU_015125","0"
"SPU_015126","0"
"SPU_015127","0"
"SPU_015135","0"
"SPU_015136","0"
"SPU_015137","0"
"SPU_015138","0"
"SPU_015142","0"
"SPU_015145","0"
"SPU_015146","0"
"SPU_015148","0"
"SPU_015149","0"
"SPU_015150","0"
"SPU_015155","0"
"SPU_015162","0"
"SPU_015163","0"
"SPU_015164","0"
"SPU_015168","0"
"SPU_015169","0"
"SPU_015171","0"
"SPU_015172","0"
"SPU_015177","0"
"SPU_015180","0"
"SPU_015181","0"
"SPU_015182","0"
"SPU_015184","0"
"SPU_015187","0"
"SPU_015188","0"
"SPU_015191","0"
"SPU_015192","0"
"SPU_015194","0"
"SPU_015195","0"
"SPU_015196","0"
"SPU_015199","0"
"SPU_015200","1"
"SPU_015208","0"
"SPU_015209","0"
"SPU_015210","0"
"SPU_015213","0"
"SPU_015214","0"
"SPU_015215","0"
"SPU_015216","0"
"SPU_015217","1"
"SPU_015218","0"
"SPU_015221","0"
"SPU_015222","0"
"SPU_015223","0"
"SPU_015224","0"
"SPU_015226","0"
"SPU_015229","0"
"SPU_015230","0"
"SPU_015235","0"
"SPU_015238","0"
"SPU_015239","0"
"SPU_015240","0"
"SPU_015241","0"
"SPU_015243","0"
"SPU_015244","0"
"SPU_015246","0"
"SPU_015247","0"
"SPU_015248","0"
"SPU_015249","0"
"SPU_015256","0"
"SPU_015257","0"
"SPU_015260","0"
"SPU_015262","0"
"SPU_015263","0"
"SPU_015267","0"
"SPU_015271","0"
"SPU_015272","0"
"SPU_015274","0"
"SPU_015275","0"
"SPU_015276","0"
"SPU_015277","0"
"SPU_015280","0"
"SPU_015281","0"
"SPU_015282","1"
"SPU_015284","0"
"SPU_015285","0"
"SPU_015290","0"
"SPU_015294","0"
"SPU_015296","0"
"SPU_015297","1"
"SPU_015301","0"
"SPU_015304","0"
"SPU_015305","0"
"SPU_015306","0"
"SPU_015307","0"
"SPU_015308","0"
"SPU_015309","0"
"SPU_015310","0"
"SPU_015311","0"
"SPU_015316","0"
"SPU_015317","0"
"SPU_015318","0"
"SPU_015319","0"
"SPU_015320","0"
"SPU_015321","0"
"SPU_015322","0"
"SPU_015323","0"
"SPU_015324","0"
"SPU_015325","0"
"SPU_015326","1"
"SPU_015327","0"
"SPU_015328","0"
"SPU_015329","0"
"SPU_015331","0"
"SPU_015335","0"
"SPU_015336","0"
"SPU_015341","0"
"SPU_015342","0"
"SPU_015343","0"
"SPU_015344","1"
"SPU_015346","1"
"SPU_015348","0"
"SPU_015349","0"
"SPU_015351","0"
"SPU_015352","0"
"SPU_015353","0"
"SPU_015356","0"
"SPU_015358","0"
"SPU_015359","0"
"SPU_015360","0"
"SPU_015361","0"
"SPU_015362","0"
"SPU_015363","0"
"SPU_015367","0"
"SPU_015368","0"
"SPU_015369","0"
"SPU_015370","0"
"SPU_015372","0"
"SPU_015373","0"
"SPU_015374","0"
"SPU_015375","0"
"SPU_015376","0"
"SPU_015377","0"
"SPU_015378","0"
"SPU_015379","0"
"SPU_015380","0"
"SPU_015385","0"
"SPU_015386","0"
"SPU_015388","0"
"SPU_015391","0"
"SPU_015392","0"
"SPU_015393","0"
"SPU_015395","0"
"SPU_015396","0"
"SPU_015398","0"
"SPU_015399","0"
"SPU_015400","0"
"SPU_015403","0"
"SPU_015404","0"
"SPU_015405","1"
"SPU_015406","0"
"SPU_015407","0"
"SPU_015408","0"
"SPU_015411","0"
"SPU_015412","0"
"SPU_015414","0"
"SPU_015415","0"
"SPU_015416","0"
"SPU_015417","0"
"SPU_015418","0"
"SPU_015419","0"
"SPU_015420","0"
"SPU_015421","0"
"SPU_015422","0"
"SPU_015423","0"
"SPU_015424","0"
"SPU_015425","0"
"SPU_015429","0"
"SPU_015437","0"
"SPU_015440","1"
"SPU_015441","0"
"SPU_015442","0"
"SPU_015443","0"
"SPU_015445","0"
"SPU_015446","0"
"SPU_015447","1"
"SPU_015448","0"
"SPU_015449","0"
"SPU_015450","0"
"SPU_015451","0"
"SPU_015452","0"
"SPU_015453","0"
"SPU_015454","0"
"SPU_015455","0"
"SPU_015456","0"
"SPU_015457","0"
"SPU_015460","0"
"SPU_015462","0"
"SPU_015463","0"
"SPU_015464","0"
"SPU_015466","0"
"SPU_015467","0"
"SPU_015468","0"
"SPU_015471","0"
"SPU_015472","0"
"SPU_015473","0"
"SPU_015475","0"
"SPU_015476","0"
"SPU_015478","0"
"SPU_015482","0"
"SPU_015484","0"
"SPU_015485","0"
"SPU_015489","0"
"SPU_015490","0"
"SPU_015493","0"
"SPU_015494","0"
"SPU_015495","0"
"SPU_015497","0"
"SPU_015499","0"
"SPU_015502","0"
"SPU_015504","0"
"SPU_015505","0"
"SPU_015506","0"
"SPU_015507","0"
"SPU_015508","0"
"SPU_015513","0"
"SPU_015514","0"
"SPU_015516","1"
"SPU_015518","1"
"SPU_015522","0"
"SPU_015525","1"
"SPU_015526","1"
"SPU_015527","0"
"SPU_015528","1"
"SPU_015529","0"
"SPU_015537","0"
"SPU_015538","0"
"SPU_015541","0"
"SPU_015542","0"
"SPU_015543","0"
"SPU_015544","0"
"SPU_015545","0"
"SPU_015546","0"
"SPU_015548","0"
"SPU_015549","0"
"SPU_015550","0"
"SPU_015551","0"
"SPU_015555","1"
"SPU_015556","0"
"SPU_015557","0"
"SPU_015563","1"
"SPU_015565","0"
"SPU_015568","0"
"SPU_015572","1"
"SPU_015573","0"
"SPU_015574","0"
"SPU_015575","0"
"SPU_015576","0"
"SPU_015577","0"
"SPU_015580","1"
"SPU_015586","0"
"SPU_015587","0"
"SPU_015592","0"
"SPU_015593","0"
"SPU_015594","0"
"SPU_015595","0"
"SPU_015596","0"
"SPU_015598","0"
"SPU_015599","0"
"SPU_015600","0"
"SPU_015605","0"
"SPU_015606","1"
"SPU_015607","0"
"SPU_015608","0"
"SPU_015609","0"
"SPU_015611","0"
"SPU_015615","0"
"SPU_015620","0"
"SPU_015621","0"
"SPU_015622","0"
"SPU_015624","1"
"SPU_015625","0"
"SPU_015626","0"
"SPU_015627","0"
"SPU_015628","0"
"SPU_015633","0"
"SPU_015635","0"
"SPU_015640","0"
"SPU_015642","0"
"SPU_015643","0"
"SPU_015644","0"
"SPU_015647","0"
"SPU_015648","0"
"SPU_015650","0"
"SPU_015652","0"
"SPU_015653","0"
"SPU_015666","0"
"SPU_015668","0"
"SPU_015669","0"
"SPU_015671","0"
"SPU_015672","0"
"SPU_015673","0"
"SPU_015674","0"
"SPU_015675","0"
"SPU_015676","0"
"SPU_015677","1"
"SPU_015678","0"
"SPU_015682","0"
"SPU_015683","0"
"SPU_015685","0"
"SPU_015687","0"
"SPU_015688","0"
"SPU_015690","0"
"SPU_015691","0"
"SPU_015692","0"
"SPU_015693","0"
"SPU_015697","0"
"SPU_015701","0"
"SPU_015703","0"
"SPU_015704","0"
"SPU_015706","0"
"SPU_015708","0"
"SPU_015709","0"
"SPU_015710","1"
"SPU_015712","0"
"SPU_015714","0"
"SPU_015715","0"
"SPU_015719","0"
"SPU_015720","0"
"SPU_015721","0"
"SPU_015722","0"
"SPU_015723","0"
"SPU_015724","0"
"SPU_015727","1"
"SPU_015732","1"
"SPU_015736","0"
"SPU_015742","1"
"SPU_015743","0"
"SPU_015745","0"
"SPU_015748","0"
"SPU_015751","0"
"SPU_015753","0"
"SPU_015756","0"
"SPU_015762","0"
"SPU_015763","0"
"SPU_015765","0"
"SPU_015767","0"
"SPU_015770","0"
"SPU_015771","0"
"SPU_015772","0"
"SPU_015773","0"
"SPU_015775","1"
"SPU_015776","0"
"SPU_015777","1"
"SPU_015782","0"
"SPU_015783","0"
"SPU_015784","0"
"SPU_015793","0"
"SPU_015794","0"
"SPU_015795","0"
"SPU_015797","0"
"SPU_015798","0"
"SPU_015804","0"
"SPU_015805","1"
"SPU_015806","1"
"SPU_015808","0"
"SPU_015809","0"
"SPU_015810","0"
"SPU_015811","0"
"SPU_015816","1"
"SPU_015819","0"
"SPU_015822","0"
"SPU_015823","0"
"SPU_015825","0"
"SPU_015826","0"
"SPU_015827","0"
"SPU_015832","0"
"SPU_015833","0"
"SPU_015834","0"
"SPU_015836","0"
"SPU_015840","1"
"SPU_015841","1"
"SPU_015842","0"
"SPU_015843","0"
"SPU_015848","0"
"SPU_015849","0"
"SPU_015850","0"
"SPU_015851","0"
"SPU_015852","0"
"SPU_015854","0"
"SPU_015856","0"
"SPU_015858","0"
"SPU_015859","1"
"SPU_015860","1"
"SPU_015861","1"
"SPU_015867","0"
"SPU_015869","0"
"SPU_015870","0"
"SPU_015873","0"
"SPU_015876","0"
"SPU_015877","0"
"SPU_015879","0"
"SPU_015881","0"
"SPU_015882","0"
"SPU_015883","0"
"SPU_015884","0"
"SPU_015885","0"
"SPU_015887","0"
"SPU_015889","0"
"SPU_015890","0"
"SPU_015894","0"
"SPU_015896","1"
"SPU_015901","0"
"SPU_015902","0"
"SPU_015906","0"
"SPU_015908","0"
"SPU_015909","0"
"SPU_015912","0"
"SPU_015915","0"
"SPU_015918","0"
"SPU_015919","0"
"SPU_015920","0"
"SPU_015921","0"
"SPU_015922","1"
"SPU_015923","0"
"SPU_015926","1"
"SPU_015927","0"
"SPU_015928","0"
"SPU_015929","1"
"SPU_015930","0"
"SPU_015931","0"
"SPU_015932","0"
"SPU_015935","0"
"SPU_015936","0"
"SPU_015937","0"
"SPU_015938","0"
"SPU_015939","0"
"SPU_015941","1"
"SPU_015942","0"
"SPU_015943","0"
"SPU_015946","0"
"SPU_015947","0"
"SPU_015948","0"
"SPU_015949","1"
"SPU_015950","0"
"SPU_015951","0"
"SPU_015952","0"
"SPU_015954","0"
"SPU_015958","0"
"SPU_015959","0"
"SPU_015963","0"
"SPU_015964","0"
"SPU_015965","0"
"SPU_015966","0"
"SPU_015968","0"
"SPU_015969","0"
"SPU_015970","0"
"SPU_015971","0"
"SPU_015975","0"
"SPU_015976","0"
"SPU_015977","0"
"SPU_015979","0"
"SPU_015980","0"
"SPU_015981","0"
"SPU_015982","0"
"SPU_015984","0"
"SPU_015985","0"
"SPU_015986","1"
"SPU_015987","0"
"SPU_015995","0"
"SPU_015996","0"
"SPU_015997","0"
"SPU_015998","1"
"SPU_016002","0"
"SPU_016003","1"
"SPU_016004","0"
"SPU_016005","0"
"SPU_016006","0"
"SPU_016007","0"
"SPU_016008","0"
"SPU_016010","0"
"SPU_016011","0"
"SPU_016012","0"
"SPU_016013","0"
"SPU_016014","0"
"SPU_016015","0"
"SPU_016016","0"
"SPU_016017","0"
"SPU_016018","0"
"SPU_016020","0"
"SPU_016024","0"
"SPU_016025","0"
"SPU_016026","0"
"SPU_016028","0"
"SPU_016029","0"
"SPU_016030","0"
"SPU_016032","0"
"SPU_016034","0"
"SPU_016035","0"
"SPU_016040","0"
"SPU_016042","0"
"SPU_016045","0"
"SPU_016046","0"
"SPU_016050","1"
"SPU_016051","0"
"SPU_016052","0"
"SPU_016053","0"
"SPU_016055","0"
"SPU_016056","0"
"SPU_016057","0"
"SPU_016058","0"
"SPU_016059","0"
"SPU_016061","0"
"SPU_016064","0"
"SPU_016065","0"
"SPU_016066","0"
"SPU_016067","0"
"SPU_016068","0"
"SPU_016069","0"
"SPU_016070","0"
"SPU_016077","0"
"SPU_016078","0"
"SPU_016079","0"
"SPU_016080","1"
"SPU_016081","0"
"SPU_016085","0"
"SPU_016087","0"
"SPU_016088","0"
"SPU_016089","0"
"SPU_016090","0"
"SPU_016095","0"
"SPU_016096","0"
"SPU_016098","0"
"SPU_016099","0"
"SPU_016100","0"
"SPU_016101","0"
"SPU_016103","0"
"SPU_016104","0"
"SPU_016105","0"
"SPU_016106","0"
"SPU_016108","0"
"SPU_016111","0"
"SPU_016115","0"
"SPU_016116","0"
"SPU_016117","0"
"SPU_016118","0"
"SPU_016120","0"
"SPU_016121","0"
"SPU_016125","0"
"SPU_016126","0"
"SPU_016128","0"
"SPU_016130","0"
"SPU_016133","0"
"SPU_016134","0"
"SPU_016135","0"
"SPU_016136","0"
"SPU_016137","0"
"SPU_016139","0"
"SPU_016140","0"
"SPU_016141","0"
"SPU_016142","0"
"SPU_016144","0"
"SPU_016147","0"
"SPU_016149","0"
"SPU_016151","1"
"SPU_016153","0"
"SPU_016154","0"
"SPU_016155","0"
"SPU_016156","0"
"SPU_016161","1"
"SPU_016162","1"
"SPU_016164","0"
"SPU_016165","0"
"SPU_016166","0"
"SPU_016167","0"
"SPU_016168","0"
"SPU_016169","0"
"SPU_016171","0"
"SPU_016172","0"
"SPU_016173","0"
"SPU_016175","1"
"SPU_016177","0"
"SPU_016178","0"
"SPU_016179","0"
"SPU_016180","0"
"SPU_016181","0"
"SPU_016186","0"
"SPU_016189","0"
"SPU_016190","0"
"SPU_016192","0"
"SPU_016193","0"
"SPU_016194","0"
"SPU_016196","1"
"SPU_016198","0"
"SPU_016200","0"
"SPU_016204","0"
"SPU_016205","0"
"SPU_016206","0"
"SPU_016208","0"
"SPU_016210","0"
"SPU_016211","0"
"SPU_016213","0"
"SPU_016214","0"
"SPU_016215","0"
"SPU_016216","0"
"SPU_016217","1"
"SPU_016219","0"
"SPU_016223","0"
"SPU_016224","0"
"SPU_016226","0"
"SPU_016227","0"
"SPU_016228","0"
"SPU_016232","0"
"SPU_016233","1"
"SPU_016234","0"
"SPU_016235","0"
"SPU_016240","0"
"SPU_016241","0"
"SPU_016243","1"
"SPU_016245","0"
"SPU_016246","0"
"SPU_016250","0"
"SPU_016252","0"
"SPU_016254","0"
"SPU_016258","0"
"SPU_016259","0"
"SPU_016261","0"
"SPU_016262","0"
"SPU_016263","0"
"SPU_016264","0"
"SPU_016265","0"
"SPU_016266","0"
"SPU_016267","0"
"SPU_016269","0"
"SPU_016270","0"
"SPU_016271","0"
"SPU_016272","0"
"SPU_016273","0"
"SPU_016276","1"
"SPU_016277","0"
"SPU_016282","0"
"SPU_016284","0"
"SPU_016285","0"
"SPU_016286","0"
"SPU_016287","0"
"SPU_016288","0"
"SPU_016289","0"
"SPU_016292","0"
"SPU_016294","0"
"SPU_016295","0"
"SPU_016296","0"
"SPU_016298","0"
"SPU_016300","0"
"SPU_016301","0"
"SPU_016302","0"
"SPU_016304","1"
"SPU_016306","0"
"SPU_016307","0"
"SPU_016308","0"
"SPU_016310","0"
"SPU_016314","1"
"SPU_016315","0"
"SPU_016319","0"
"SPU_016321","1"
"SPU_016322","1"
"SPU_016324","0"
"SPU_016326","0"
"SPU_016327","0"
"SPU_016328","0"
"SPU_016331","0"
"SPU_016333","0"
"SPU_016334","0"
"SPU_016335","0"
"SPU_016338","0"
"SPU_016339","0"
"SPU_016340","0"
"SPU_016342","0"
"SPU_016343","0"
"SPU_016344","0"
"SPU_016345","0"
"SPU_016346","0"
"SPU_016348","0"
"SPU_016349","0"
"SPU_016350","0"
"SPU_016351","0"
"SPU_016352","0"
"SPU_016353","0"
"SPU_016354","0"
"SPU_016355","0"
"SPU_016356","1"
"SPU_016358","0"
"SPU_016359","0"
"SPU_016361","0"
"SPU_016368","0"
"SPU_016369","0"
"SPU_016370","0"
"SPU_016372","0"
"SPU_016373","0"
"SPU_016374","0"
"SPU_016376","0"
"SPU_016377","0"
"SPU_016378","0"
"SPU_016379","1"
"SPU_016381","0"
"SPU_016382","0"
"SPU_016383","0"
"SPU_016385","0"
"SPU_016387","0"
"SPU_016390","0"
"SPU_016392","0"
"SPU_016393","0"
"SPU_016394","0"
"SPU_016395","0"
"SPU_016396","0"
"SPU_016397","0"
"SPU_016401","1"
"SPU_016403","0"
"SPU_016404","0"
"SPU_016406","0"
"SPU_016407","0"
"SPU_016408","0"
"SPU_016410","0"
"SPU_016413","0"
"SPU_016414","0"
"SPU_016415","0"
"SPU_016416","0"
"SPU_016418","0"
"SPU_016419","0"
"SPU_016421","0"
"SPU_016422","0"
"SPU_016423","0"
"SPU_016426","1"
"SPU_016429","0"
"SPU_016430","0"
"SPU_016432","0"
"SPU_016435","0"
"SPU_016436","0"
"SPU_016439","0"
"SPU_016441","0"
"SPU_016442","0"
"SPU_016443","0"
"SPU_016446","0"
"SPU_016447","0"
"SPU_016449","0"
"SPU_016450","1"
"SPU_016451","0"
"SPU_016452","1"
"SPU_016453","0"
"SPU_016454","1"
"SPU_016455","0"
"SPU_016456","0"
"SPU_016465","0"
"SPU_016466","0"
"SPU_016467","0"
"SPU_016471","1"
"SPU_016472","0"
"SPU_016474","0"
"SPU_016476","1"
"SPU_016477","0"
"SPU_016478","0"
"SPU_016481","0"
"SPU_016482","0"
"SPU_016483","0"
"SPU_016484","0"
"SPU_016485","0"
"SPU_016486","0"
"SPU_016487","0"
"SPU_016488","0"
"SPU_016490","0"
"SPU_016491","0"
"SPU_016492","0"
"SPU_016494","0"
"SPU_016495","0"
"SPU_016497","0"
"SPU_016498","0"
"SPU_016503","0"
"SPU_016504","1"
"SPU_016505","0"
"SPU_016506","0"
"SPU_016507","1"
"SPU_016508","0"
"SPU_016509","0"
"SPU_016511","0"
"SPU_016514","0"
"SPU_016517","0"
