name	term	lev	seq	value
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_008349	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_008372	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_008554	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_011980	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_012242	1
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_012644	1
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_013310	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_016767	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_018012	1
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_018027	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_019579	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_019712	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_019713	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_019914	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_020402	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_021404	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_026538	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_027304	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_027673	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_027816	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_005334	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_009961	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_010377	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_011504	0
"small molecule catabolic process"	GO:0046395;GO:0016054;GO:0044282	4	SPU_017843	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000022	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000036	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000077	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000090	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000111	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000116	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000117	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000222	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000348	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000349	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000525	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000799	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000800	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000872	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_000988	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_001085	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_001183	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_001584	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_001817	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_001831	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_001931	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_002179	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_002284	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_002308	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_002338	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_002398	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_002490	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_002491	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_002649	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_002686	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_003135	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_003235	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_003273	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_003415	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_003789	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_003803	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_003882	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_004243	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_004590	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_004703	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_004797	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_004977	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_004985	1
